room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
13395087,1193,75961250,Shared room,,Seattle,,Roosevelt,0,0.0,3,1.0,,99.0,,2017-05-06 06:31:22.237525,47.684505,-122.312368,0101000020E610000049145AD6FD935EC068791EDC9DD74740
13877694,1193,1243056,Shared room,,Seattle,,Wallingford,0,0.0,2,1.0,,90.0,,2017-05-06 06:31:22.234719,47.649474,-122.332518,0101000020E610000034D593F947955EC018CDCAF621D34740
13877900,1193,1243056,Shared room,,Seattle,,Wallingford,0,0.0,2,1.0,,90.0,,2017-05-06 06:31:22.232414,47.64981,-122.332202,0101000020E61000009C6A2DCC42955EC0904E5DF92CD34740
14961021,1193,47267675,Shared room,,Seattle,,Broadway,1,0.0,2,1.0,,100.0,,2017-05-06 06:31:22.228315,47.617782,-122.327752,0101000020E6100000B64C86E3F9945EC05B07077B13CF4740
6391711,1193,26380561,Shared room,,Seattle,,Lower Queen Anne,0,0.0,1,1.0,,98.0,,2017-05-06 06:31:22.223705,47.627376,-122.347544,0101000020E6100000F27A30293E965EC0CC2555DB4DD04740
13878032,1193,1243056,Shared room,,Seattle,,Wallingford,0,0.0,2,1.0,,90.0,,2017-05-06 06:31:22.219431,47.65,-122.332223,0101000020E6100000A8FE412443955EC03333333333D34740
10929753,1193,56428003,Shared room,,Seattle,,Broadway,1,0.0,1,1.0,,100.0,,2017-05-06 06:31:22.216837,47.619086,-122.322567,0101000020E610000035F10EF0A4945EC0ABB4C5353ECF4740
15312556,1193,55963544,Shared room,,Seattle,,Fremont,0,0.0,1,1.0,,88.0,,2017-05-06 06:31:22.214584,47.662319,-122.352404,0101000020E6100000B2BE81C98D965EC07C4276DEC6D44740
17500524,1193,4289069,Shared room,,Seattle,,First Hill,4,4.0,1,1.0,,89.0,,2017-05-06 06:31:22.211053,47.604804,-122.327396,0101000020E6100000D6355A0EF4945EC0B83EAC376ACD4740
7258811,1193,1243056,Shared room,,Seattle,,Wallingford,3,3.5,1,1.0,,63.0,,2017-05-06 06:31:20.968757,47.650858,-122.331338,0101000020E6100000037B4CA434955EC0842BA0504FD34740
1520501,1193,1243056,Shared room,,Seattle,,Broadway,4,3.5,1,1.0,,63.0,,2017-05-06 06:31:20.966528,47.624301,-122.319154,0101000020E6100000CE18E6046D945EC018EE5C18E9CF4740
1520449,1193,1243056,Shared room,,Seattle,,Broadway,15,4.5,1,1.0,,63.0,,2017-05-06 06:31:20.964053,47.624094,-122.319695,0101000020E6100000766C04E275945EC09ED0EB4FE2CF4740
1511620,1193,1243056,Shared room,,Seattle,,Broadway,9,4.5,1,1.0,,63.0,,2017-05-06 06:31:20.961067,47.625287,-122.319425,0101000020E610000096218E7571945EC096CE876709D04740
1520549,1193,1243056,Shared room,,Seattle,,Broadway,7,4.5,1,1.0,,75.0,,2017-05-06 06:31:20.958746,47.625063,-122.319053,0101000020E6100000342C465D6B945EC046787B1002D04740
17623216,1193,119824030,Shared room,,Seattle,,Seward Park,0,0.0,2,1.0,,80.0,,2017-05-06 06:31:20.955617,47.544763,-122.261459,0101000020E6100000AC8F87BEBB905EC0128942CBBAC54740
1520581,1193,1243056,Shared room,,Seattle,,Broadway,12,4.5,1,1.0,,75.0,,2017-05-06 06:31:20.953420,47.623839,-122.32176,0101000020E61000004D4A41B797945EC0137CD3F4D9CF4740
13418528,1193,75961250,Shared room,,Seattle,,Roosevelt,1,0.0,3,1.0,,70.0,,2017-05-06 06:31:20.951010,47.685103,-122.313484,0101000020E61000006FF4311F10945EC01CB28174B1D74740
1520533,1193,1243056,Shared room,,Seattle,,Broadway,15,4.5,1,1.0,,63.0,,2017-05-06 06:31:20.946707,47.625135,-122.32051,0101000020E61000009F02603C83945EC0E04A766C04D04740
15133427,1193,93058909,Shared room,,Seattle,,Broadway,4,4.5,2,1.0,,80.0,,2017-05-06 06:31:20.944165,47.617498,-122.326126,0101000020E61000000518963FDF945EC036ACA92C0ACF4740
14921088,1193,34039684,Shared room,,Seattle,,Broadway,1,0.0,2,1.0,,79.0,,2017-05-06 06:31:20.941002,47.618951,-122.32679,0101000020E61000003BAA9A20EA945EC0CB694FC939CF4740
9316009,1193,21420064,Shared room,,Seattle,,Roosevelt,0,0.0,1,1.0,,76.0,,2017-05-06 06:31:20.934391,47.675759,-122.319121,0101000020E6100000E09D7C7A6C945EC0247D5A457FD64740
13100812,1193,72787921,Shared room,,Seattle,,Bitter Lake,0,0.0,1,1.0,,75.0,,2017-05-06 06:31:20.930682,47.733923,-122.349372,0101000020E6100000D788601C5C965EC01F645930F1DD4740
15487222,1193,99447790,Shared room,,Seattle,,Pike-Market,5,5.0,5,1.0,,80.0,,2017-05-06 06:31:20.160821,47.609694,-122.341352,0101000020E6100000261B0FB6D8955EC0A148F7730ACE4740
6591894,1193,7354306,Shared room,,Seattle,,Stevens,36,4.5,1,1.0,,40.0,,2017-05-06 06:31:12.617455,47.630878,-122.303665,0101000020E610000026FC523F6F935EC009E23C9CC0D04740
5538874,1193,10590193,Shared room,,Seattle,,Maple Leaf,3,5.0,1,1.0,,30.0,,2017-05-06 06:31:11.317549,47.704383,-122.322102,0101000020E61000007AFEB4519D945EC0DF6DDE3829DA4740
3994634,1193,7354306,Shared room,,Seattle,,Stevens,42,4.5,1,1.0,,40.0,,2017-05-06 06:31:11.313555,47.62951,-122.303075,0101000020E61000000E4FAF9465935EC0A3409FC893D04740
14420609,1193,47267675,Shared room,,Seattle,,Lower Queen Anne,2,0.0,1,1.0,,40.0,,2017-05-06 06:31:11.309428,47.624313,-122.363399,0101000020E61000008B19E1ED41975EC0DCBB067DE9CF4740
8212989,1193,31751507,Shared room,,Seattle,,Pike-Market,42,5.0,8,1.0,,38.0,,2017-05-06 06:31:11.306682,47.607724,-122.340476,0101000020E6100000AA44D95BCA955EC0457F68E6C9CD4740
13318575,1193,25971312,Shared room,,Seattle,,International District,40,4.5,1,1.0,,35.0,,2017-05-06 06:31:11.304011,47.599584,-122.327543,0101000020E61000002942EA76F6945EC0399A232BBFCC4740
12378488,1193,26967583,Shared room,,Seattle,,North Queen Anne,56,4.5,1,1.0,,30.0,,2017-05-06 06:31:11.302054,47.648046,-122.357349,0101000020E6100000881057CEDE965EC0DD26DC2BF3D24740
8539074,1193,43629609,Shared room,,Seattle,,Mann,10,4.5,1,1.0,,36.0,,2017-05-06 06:31:11.299503,47.609806,-122.297338,0101000020E6100000EA76F69507935EC0C9737D1F0ECE4740
3994601,1193,7354306,Shared room,,Seattle,,Stevens,48,5.0,1,1.0,,39.0,,2017-05-06 06:31:11.294596,47.629543,-122.301695,0101000020E610000078978BF84E935EC07E3672DD94D04740
6119821,1193,31751507,Shared room,,Seattle,,Pike-Market,74,4.5,8,1.0,,38.0,,2017-05-06 06:31:11.291820,47.60908,-122.340106,0101000020E610000019CBF44BC4955EC0E7525C55F6CD4740
10248139,1193,28883039,Shared room,,Seattle,,Broadway,39,4.5,1,1.0,,27.0,,2017-05-06 06:31:11.286881,47.616034,-122.312817,0101000020E61000008028983105945EC0AE9CBD33DACE4740
17669176,1193,116483464,Shared room,,Seattle,,University District,1,0.0,1,1.0,,22.0,,2017-05-06 06:31:11.281632,47.666944,-122.312067,0101000020E61000004BCADDE7F8935EC0B821C66B5ED54740
5031383,1193,25971312,Shared room,,Seattle,,International District,94,4.5,1,1.0,,35.0,,2017-05-06 06:31:11.278826,47.599313,-122.328318,0101000020E61000000A2C802903955EC0A988D349B6CC4740
12834266,1193,38319663,Shared room,,Seattle,,University District,0,0.0,1,1.0,,30.0,,2017-05-06 06:31:11.276371,47.657386,-122.315477,0101000020E6100000F96871C630945EC0946C753925D44740
12378592,1193,26967583,Shared room,,Seattle,,North Queen Anne,62,4.5,1,1.0,,30.0,,2017-05-06 06:31:11.274382,47.646069,-122.355669,0101000020E6100000DECCE847C3965EC0CEFA9463B2D24740
13560642,1193,78131225,Shared room,,Seattle,,North Beacon Hill,1,0.0,1,1.0,,14.0,,2017-05-06 06:31:11.271786,47.579708,-122.314736,0101000020E6100000EDB776A224945EC0629D2ADF33CA4740
4710869,1193,7354306,Shared room,,Seattle,,Stevens,35,5.0,1,1.0,,40.0,,2017-05-06 06:31:11.269779,47.630407,-122.30149,0101000020E61000008C84B69C4B935EC0B115342DB1D04740
3876097,1193,10043337,Shared room,,Seattle,,Lawton Park,36,5.0,1,1.0,,22.0,,2017-05-06 06:31:11.264520,47.658426,-122.402298,0101000020E6100000C24F1C40BF995EC0056B9C4D47D44740
17739065,1193,121001214,Shared room,,Seattle,,University District,0,0.0,4,1.0,,20.0,,2017-05-06 06:31:09.856708,47.665819,-122.315691,0101000020E61000000F29064834945EC01807978E39D54740
8089781,1193,42719719,Shared room,,Seattle,,Madison Park,52,4.5,2,1.0,,40.0,,2017-05-06 06:31:09.851532,47.638671,-122.276857,0101000020E6100000CC2A6C06B8915EC0AAF3A8F8BFD14740
18044584,1193,49305020,Shared room,,Seattle,,Lower Queen Anne,2,0.0,1,1.0,,25.0,,2017-05-06 06:31:09.849307,47.62754,-122.34627,0101000020E61000008065A54929965EC04777103B53D04740
13313128,1193,75242545,Shared room,,Seattle,,North Beacon Hill,0,0.0,2,1.0,,35.0,,2017-05-06 06:31:09.846418,47.576562,-122.314473,0101000020E6100000679E5C5320945EC0E50E9BC8CCC94740
4941356,1193,25465256,Shared room,,Seattle,,Maple Leaf,54,4.5,1,1.0,,32.0,,2017-05-06 06:31:09.843777,47.706836,-122.321585,0101000020E6100000967840D994945EC057D11F9A79DA4740
13626355,1193,14684469,Shared room,,Seattle,,Broadway,1,0.0,1,1.0,,35.0,,2017-05-06 06:31:09.839950,47.622884,-122.325154,0101000020E6100000780AB952CF945EC0D099B4A9BACF4740
14555211,1193,25971312,Shared room,,Seattle,,International District,63,4.5,1,1.0,,35.0,,2017-05-06 06:31:09.837334,47.600185,-122.328334,0101000020E61000008D0A9C6C03955EC05F46B1DCD2CC4740
12378420,1193,26967583,Shared room,,Seattle,,North Queen Anne,73,5.0,1,1.0,,30.0,,2017-05-06 06:31:09.835155,47.647523,-122.356473,0101000020E61000000C3A2174D0965EC033349E08E2D24740
11641406,1193,31751507,Shared room,,Seattle,,Pike-Market,39,4.5,4,1.0,,38.0,,2017-05-06 06:31:09.832484,47.608354,-122.340309,0101000020E61000003562669FC7955EC005323B8BDECD4740
13208133,1193,2835274,Shared room,,Seattle,,Southeast Magnolia,3,4.5,1,1.0,,35.0,,2017-05-06 06:31:09.829304,47.648417,-122.387838,0101000020E610000059897956D2985EC0D1950854FFD24740
18121221,1193,55841275,Shared room,,Seattle,,University District,2,0.0,2,1.0,,30.0,,2017-05-06 06:31:09.826455,47.662622,-122.301375,0101000020E61000003F355EBA49935EC018CE35CCD0D44740
16960567,1193,29171894,Shared room,,Seattle,,Belltown,24,5.0,2,1.0,,39.0,,2017-05-06 06:31:09.821604,47.615485,-122.342463,0101000020E6100000C345EEE9EA955EC0DB166536C8CE4740
15649534,1193,92997798,Shared room,,Seattle,,Fremont,24,4.5,1,1.0,,28.0,,2017-05-06 06:31:09.818715,47.651153,-122.346949,0101000020E61000005018946934965EC09DD843FB58D34740
17433936,1193,65959768,Shared room,,Seattle,,Belltown,4,5.0,2,1.0,,39.0,,2017-05-06 06:31:09.814085,47.612722,-122.340818,0101000020E6100000D7F84CF6CF955EC015C5ABAC6DCE4740
8670484,1193,7354306,Shared room,,Seattle,,Stevens,25,5.0,1,1.0,,31.0,,2017-05-06 06:31:09.811112,47.63089,-122.3036,0101000020E610000033C4B12E6E935EC0CDAFE600C1D04740
17782094,1193,35011953,Shared room,,Seattle,,First Hill,8,4.5,1,1.0,,36.0,,2017-05-06 06:31:09.804368,47.607845,-122.323396,0101000020E610000010EA2285B2945EC0C0046EDDCDCD4740
5031285,1193,25971312,Shared room,,Seattle,,International District,155,4.5,1,1.0,,35.0,,2017-05-06 06:31:09.802045,47.599249,-122.328243,0101000020E61000000589EDEE01955EC09294F430B4CC4740
12378345,1193,26967583,Shared room,,Seattle,,North Queen Anne,68,4.5,1,1.0,,30.0,,2017-05-06 06:31:09.799145,47.646326,-122.357216,0101000020E6100000E8667FA0DC965EC0FA4674CFBAD24740
15378853,1193,10733730,Entire home/apt,,Seattle,,Central Business District,0,0.0,6,2.0,,350.0,,2017-05-06 06:23:36.783182,47.613212,-122.331312,0101000020E61000006E313F3734955EC0E3C116BB7DCE4740
16257858,1193,754810,Entire home/apt,,Seattle,,Madison Park,3,5.0,6,1.0,,475.0,,2017-05-06 06:23:29.083206,47.627922,-122.289663,0101000020E61000001FF7ADD689925EC02E3883BF5FD04740
12229174,1193,4810767,Entire home/apt,,Seattle,,Broadway,67,4.5,4,0.0,,49.0,,2017-05-06 06:17:05.319011,47.615383,-122.322804,0101000020E610000027C11BD2A8945EC0D7C1C1DEC4CE4740
15898102,1193,4962900,Entire home/apt,,Seattle,,Central Business District,9,5.0,6,2.0,,999.0,,2017-05-06 06:17:00.046363,47.607038,-122.339093,0101000020E61000005D5320B3B3955EC0F2B6D26BB3CD4740
7454026,1193,39037843,Entire home/apt,,Seattle,,North Admiral,14,4.5,6,2.0,,550.0,,2017-05-06 06:16:58.405305,47.587636,-122.379504,0101000020E6100000E02C25CB49985EC0E4F90CA837CB4740
6504399,1193,20338967,Entire home/apt,,Seattle,,North Beacon Hill,0,0.0,6,3.0,,366.0,,2017-05-06 06:16:54.096247,47.586045,-122.315137,0101000020E61000009C3061342B945EC0FE7DC68503CB4740
6248083,1193,16255476,Entire home/apt,,Seattle,,Lower Queen Anne,32,5.0,4,2.0,,465.0,,2017-05-06 06:16:21.600860,47.629093,-122.359181,0101000020E61000000E164ED2FC965EC03E92921E86D04740
4311078,1193,430709,Entire home/apt,,Seattle,,University District,9,5.0,9,4.0,,315.0,,2017-05-06 06:16:10.200641,47.668252,-122.30945,0101000020E6100000D26F5F07CE935EC049BE124889D54740
11341648,1193,36912090,Entire home/apt,,Seattle,,High Point,14,4.5,12,5.0,,399.0,,2017-05-06 06:16:04.241277,47.551171,-122.374499,0101000020E61000009F58A7CAF7975EC076C075C58CC64740
13360729,1193,41758536,Entire home/apt,,Seattle,,Mount Baker,2,0.0,5,4.0,,485.0,,2017-05-06 06:16:04.234791,47.573183,-122.282771,0101000020E6100000765089EB18925EC0C4CF7F0F5EC94740
3604931,1193,18165306,Entire home/apt,,Seattle,,Fauntleroy,8,5.0,9,5.0,,495.0,,2017-05-06 06:16:02.886629,47.520394,-122.389285,0101000020E6100000B2F4A10BEA985EC06F8445459CC24740
9219567,1193,47941400,Entire home/apt,,Seattle,,Gatewood,16,5.0,12,5.0,,325.0,,2017-05-06 06:16:02.881794,47.544058,-122.382542,0101000020E61000002CD670917B985EC047904AB1A3C54740
15320612,1193,10733730,Entire home/apt,,Seattle,,International District,0,0.0,6,2.0,,350.0,,2017-05-06 06:16:02.099974,47.599761,-122.326455,0101000020E6100000672783A3E4945EC04835ECF7C4CC4740
17046382,1193,8534462,Entire home/apt,,Seattle,,Belltown,0,0.0,5,2.0,,400.0,,2017-05-06 06:16:00.761546,47.617532,-122.349179,0101000020E6100000CD5CE0F258965EC0E21DE0490BCF4740
1827586,1193,2323745,Entire home/apt,,Seattle,,Seward Park,23,5.0,8,3.0,,375.0,,2017-05-06 06:15:59.819503,47.553513,-122.26161,0101000020E61000009F93DE37BE905EC097749483D9C64740
9528789,1193,33702620,Entire home/apt,,Seattle,,Broadway,0,0.0,8,5.0,,500.0,,2017-05-06 06:15:59.808758,47.627,-122.312956,0101000020E610000091459A7807945EC0C74B378941D04740
8306646,1193,4962900,Entire home/apt,,Seattle,,Belltown,4,5.0,5,2.0,,444.0,,2017-05-06 06:15:59.781040,47.615301,-122.35434,0101000020E610000089EAAD81AD965EC01A19E42EC2CE4740
278830,1193,1452570,Entire home/apt,,Seattle,,West Queen Anne,49,4.5,6,3.0,,495.0,,2017-05-06 06:15:57.529394,47.632918,-122.372471,0101000020E610000057ED9A90D6975EC05D86FF7403D14740
7003848,1193,7637853,Entire home/apt,,Seattle,,Portage Bay,20,5.0,4,2.0,,375.0,,2017-05-06 06:15:57.512997,47.647288,-122.319455,0101000020E6100000CC6262F371945EC0F08B4B55DAD24740
1069581,1193,2994338,Entire home/apt,,Seattle,,Belltown,15,4.5,6,2.0,,350.0,,2017-05-06 06:15:56.166981,47.612991,-122.339088,0101000020E6100000D49D279EB3955EC005DF347D76CE4740
1821441,1193,9474524,Entire home/apt,,Seattle,,West Queen Anne,1,0.0,4,2.0,,350.0,,2017-05-06 06:15:54.990951,47.638007,-122.371321,0101000020E61000005AD427B9C3975EC03ECF9F36AAD14740
9550869,1193,12867960,Entire home/apt,,Seattle,,West Queen Anne,13,4.0,10,3.0,,349.0,,2017-05-06 06:15:54.977287,47.635394,-122.368991,0101000020E61000002C616D8C9D975EC08D09319754D14740
17223021,1193,115971355,Entire home/apt,,Seattle,,Belltown,0,0.0,6,2.0,,400.0,,2017-05-06 06:15:54.207324,47.617922,-122.347452,0101000020E6100000823B50A73C965EC04DBD6E1118CF4740
18510376,1193,110350654,Entire home/apt,,Seattle,,Wallingford,0,0.0,10,3.0,,432.0,,2017-05-06 06:15:54.198072,47.659366,-122.324404,0101000020E610000043ACFE08C3945EC0130CE71A66D44740
15407909,1193,34002693,Entire home/apt,,Seattle,,North Queen Anne,11,5.0,12,5.0,,445.0,,2017-05-06 06:15:49.303106,47.645334,-122.368844,0101000020E6100000DA54DD239B975EC0997FF44D9AD24740
16831460,1193,1181923,Entire home/apt,,Seattle,,University District,5,5.0,10,3.0,,335.0,,2017-05-06 06:15:49.295894,47.664293,-122.318186,0101000020E6100000E202D0285D945EC01AFB928D07D54740
17768713,1193,50550045,Entire home/apt,,Seattle,,Central Business District,0,0.0,5,2.0,,350.0,,2017-05-06 06:15:47.765789,47.612021,-122.33411,0101000020E61000000FD1E80E62955EC08CBB41B456CE4740
15635485,1193,18019781,Entire home/apt,,Seattle,,High Point,0,0.0,8,3.0,,189.0,,2017-05-06 06:11:06.189458,47.552713,-122.366109,0101000020E61000005C7171546E975EC07A89B14CBFC64740
17559210,1193,67973626,Entire home/apt,,Seattle,,Wedgwood,22,5.0,4,1.0,,70.0,,2017-05-06 05:59:45.399063,47.690584,-122.281938,0101000020E6100000FA5FAE450B925EC00892770E65D84740
3986788,1193,13976883,Entire home/apt,,Seattle,,Fauntleroy,12,4.5,4,2.0,,935.0,,2017-05-06 05:59:32.944827,47.525476,-122.388548,0101000020E6100000473B6EF8DD985EC09C6A2DCC42C34740
16127446,1193,103776866,Entire home/apt,,Seattle,,Minor,0,0.0,4,4.0,,856.0,,2017-05-06 05:59:32.939741,47.603102,-122.312106,0101000020E6100000AAB8718BF9935EC07B13437232CD4740
9497431,1193,8534462,Entire home/apt,,Seattle,,Belltown,4,5.0,8,2.0,,800.0,,2017-05-06 05:59:32.916237,47.615878,-122.333256,0101000020E6100000884CF91054955EC0B7291E17D5CE4740
4250367,1193,919364,Entire home/apt,,Seattle,,East Queen Anne,10,5.0,7,3.0,,600.0,,2017-05-06 05:59:30.425185,47.629051,-122.350989,0101000020E61000005E10919A76965EC00F4240BE84D04740
13545821,1193,77952138,Entire home/apt,,Seattle,,First Hill,0,0.0,2,1.0,,575.0,,2017-05-06 05:59:30.419589,47.613356,-122.326212,0101000020E610000004E44BA8E0945EC017670C7382CE4740
17680997,1193,117345795,Entire home/apt,,Seattle,,North Admiral,2,0.0,7,4.0,,550.0,,2017-05-06 05:59:28.926522,47.581085,-122.402099,0101000020E610000047B071FDBB995EC01C9947FE60CA4740
1750010,1193,9207095,Entire home/apt,,Seattle,,Ravenna,13,4.0,8,3.0,,379.0,,2017-05-06 05:59:27.486661,47.681086,-122.307444,0101000020E61000007E569929AD935EC0B9E177D32DD74740
6002165,1193,4634468,Entire home/apt,,Seattle,,Alki,2,0.0,8,5.0,,495.0,,2017-05-06 05:59:26.231228,47.565984,-122.399707,0101000020E6100000DE3EABCC94995EC09607E92972C84740
13363153,1193,7513421,Entire home/apt,,Seattle,,View Ridge,4,5.0,9,4.0,,335.0,,2017-05-06 05:59:24.421957,47.677417,-122.282487,0101000020E6100000E4A25A4414925EC09160AA99B5D64740
12607679,1193,3787322,Entire home/apt,,Seattle,,Wallingford,0,0.0,6,4.0,,375.0,,2017-05-06 05:59:23.348720,47.654595,-122.334363,0101000020E6100000847F113466955EC00490DAC4C9D34740
4872699,1193,25066447,Entire home/apt,,Seattle,,Adams,3,5.0,6,3.0,,350.0,,2017-05-06 05:59:23.342502,47.67575,-122.37658,0101000020E6100000F91400E319985EC0D122DBF97ED64740
3053269,1193,2231298,Entire home/apt,,Seattle,,Adams,16,4.5,12,5.0,,495.0,,2017-05-06 05:59:23.321517,47.672026,-122.381293,0101000020E6100000664CC11A67985EC0E607AEF204D64740
11606936,1193,43933439,Entire home/apt,,Seattle,,Seward Park,8,5.0,10,4.0,,450.0,,2017-05-06 05:59:23.313837,47.540096,-122.269629,0101000020E61000006743FE9941915EC0A759A0DD21C54740
8373832,1193,5570855,Entire home/apt,,Seattle,,North Admiral,31,5.0,6,3.0,,500.0,,2017-05-06 05:59:21.921964,47.583291,-122.398873,0101000020E610000079909E2287995EC08C868C47A9CA4740
4566393,1193,23669617,Entire home/apt,,Seattle,,West Queen Anne,0,0.0,4,3.0,,400.0,,2017-05-06 05:59:21.908362,47.635322,-122.366121,0101000020E61000003F58C6866E975EC0F436363B52D14740
380950,1193,287962,Entire home/apt,,Seattle,,Fremont,17,4.0,12,4.0,,415.0,,2017-05-06 05:59:20.358230,47.66623,-122.360697,0101000020E6100000FBB0DEA815975EC09ACE4E0647D54740
14011651,1193,4152894,Entire home/apt,,Seattle,,Alki,6,5.0,6,3.0,,375.0,,2017-05-06 05:59:20.352272,47.575149,-122.40285,0101000020E610000064CC5D4BC8995EC0DFA9807B9EC94740
18143507,1193,754810,Entire home/apt,,Seattle,,Mann,1,0.0,12,4.0,,435.0,,2017-05-06 05:59:20.349546,47.620623,-122.299976,0101000020E61000006F6589CE32935EC09D12109370CF4740
9591787,1193,754810,Entire home/apt,,Seattle,,Mann,38,5.0,10,3.0,,350.0,,2017-05-06 05:59:17.108171,47.618933,-122.299851,0101000020E610000011AB3FC230935EC024B5503239CF4740
14276065,1193,10347841,Entire home/apt,,Seattle,,Lawton Park,0,0.0,5,2.0,,350.0,,2017-05-06 05:59:17.098838,47.651627,-122.389348,0101000020E6100000D5B0DF13EB985EC06518778368D34740
15206870,1193,4140161,Entire home/apt,,Seattle,,Central Business District,5,4.0,6,2.0,,350.0,,2017-05-06 05:59:15.680665,47.611817,-122.333452,0101000020E61000004AB20E4757955EC08411FB0450CE4740
10136155,1193,5630551,Entire home/apt,,Seattle,,Lawton Park,8,4.5,6,4.0,,340.0,,2017-05-06 05:59:15.670404,47.648684,-122.383789,0101000020E610000021E4BCFF8F985EC020B8CA1308D34740
12849373,1193,34665595,Entire home/apt,,Seattle,,Wallingford,3,5.0,5,3.0,,395.0,,2017-05-06 05:59:15.660251,47.654171,-122.328565,0101000020E61000000E677E3507955EC0ED7E15E0BBD34740
6362362,1193,33147763,Entire home/apt,,Seattle,,West Queen Anne,1,0.0,5,3.0,,400.0,,2017-05-06 05:59:14.312577,47.638517,-122.369581,0101000020E6100000450E1137A7975EC05378D0ECBAD14740
11724336,1193,9670906,Entire home/apt,,Seattle,,Southeast Magnolia,8,5.0,8,4.0,,325.0,,2017-05-06 05:59:14.308123,47.643697,-122.389524,0101000020E6100000744012F6ED985EC044C4CDA964D24740
7021906,1193,28770702,Entire home/apt,,Seattle,,Adams,34,5.0,14,5.0,,465.0,,2017-05-06 05:59:14.304160,47.673628,-122.389302,0101000020E61000001D91EF52EA985EC0BFD53A7139D64740
17639902,1193,35332502,Entire home/apt,,Seattle,,Pike-Market,0,0.0,4,2.0,,395.0,,2017-05-06 05:59:14.299285,47.609807,-122.339948,0101000020E6100000CD9541B5C1955EC09AEFE0270ECE4740
15378017,1193,44013653,Entire home/apt,,Seattle,,Central Business District,1,0.0,6,2.0,,350.0,,2017-05-06 05:59:14.282713,47.613049,-122.332115,0101000020E6100000B5E0455F41955EC039ECBE6378CE4740
4242626,1193,430709,Entire home/apt,,Seattle,,Belltown,14,4.5,8,3.0,,385.0,,2017-05-06 05:59:12.764739,47.618034,-122.346308,0101000020E6100000F69507E929965EC075E8F4BC1BCF4740
14993491,1193,18590069,Entire home/apt,,Seattle,,East Queen Anne,8,5.0,6,2.0,,499.0,,2017-05-06 05:59:12.756845,47.629103,-122.344736,0101000020E61000003F70952710965EC06268757286D04740
10385475,1193,29051256,Entire home/apt,,Seattle,,South Lake Union,34,5.0,3,1.0,,329.0,,2017-05-06 05:59:11.109518,47.619888,-122.337004,0101000020E6100000C1A7397991955EC068976F7D58CF4740
15619192,1193,8534462,Entire home/apt,,Seattle,,South Lake Union,2,0.0,5,2.0,,399.0,,2017-05-06 05:59:09.585760,47.619696,-122.337653,0101000020E61000005D19541B9C955EC023BBD23252CF4740
