room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
796594,4196404,Entire home/apt,,Broadway,22,4.5,2.0,1.0,199.0,3.0,47.622979,-122.328656,2015-10-24 02:05:36.434692
261912,558743,Entire home/apt,,Green Lake,27,5.0,4.0,2.0,175.0,4.0,47.683781,-122.342013,2015-10-23 22:47:33.142322
1416763,7633740,Entire home/apt,,Seward Park,24,4.5,,4.0,150.0,2.0,47.544283,-122.264316,2015-10-24 04:03:50.335559
7615170,6092148,Private room,,Columbia City,1,5.0,2.0,1.0,100.0,5.0,47.558906,-122.283856,2015-10-23 13:18:36.866820
6902752,36174062,Private room,,Fairmount Park,6,5.0,2.0,1.0,75.0,,47.558044,-122.385788,2015-10-23 17:52:49.498615
7438635,4335914,Private room,,South Lake Union,6,5.0,2.0,1.0,225.0,1.0,47.620968,-122.337774,2015-10-24 05:30:40.223794
7403074,10829217,Entire home/apt,,Green Lake,6,5.0,4.0,1.0,90.0,1.0,47.680533,-122.321133,2015-10-23 17:31:19.086862
8012443,42305353,Private room,,High Point,4,5.0,2.0,1.0,70.0,1.0,47.538064,-122.367422,2015-10-23 19:59:47.584876
5749958,3751963,Entire home/apt,,West Woodland,28,5.0,,2.0,180.0,2.0,47.668845,-122.368379,2015-10-23 23:02:51.928057
317248,658155,Entire home/apt,,Broadway,10,5.0,,2.0,240.0,,47.623362,-122.316678,2015-10-23 13:55:38.806874
251922,512084,Entire home/apt,,North Admiral,115,5.0,4.0,2.0,93.0,3.0,47.581433,-122.394109,2015-10-23 14:32:45.989237
4796081,861997,Entire home/apt,,Broadway,0,,2.0,0.0,135.0,1.0,47.615721,-122.327177,2015-10-23 16:55:59.498677
2373176,9232171,Entire home/apt,,North Queen Anne,68,5.0,2.0,1.0,117.0,2.0,47.639925,-122.367431,2015-10-23 14:43:48.746886
5364119,4448620,Private room,,North Beacon Hill,23,5.0,2.0,1.0,63.0,2.0,47.57282,-122.307462,2015-10-24 05:28:13.212044
7742525,2409388,Private room,,Bryant,2,5.0,2.0,1.0,58.0,1.0,47.665094,-122.284049,2015-10-24 04:28:56.163248
4951079,6223513,Private room,,Olympic Hills,1,4.0,1.0,1.0,72.0,1.0,47.727026,-122.304274,2015-10-23 16:04:41.571159
666897,1650960,Entire home/apt,,Minor,16,3.5,4.0,1.0,99.0,3.0,47.611374,-122.307481,2015-10-23 23:40:09.649078
