room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9494415,42537846,Entire home/apt,,Broadway,65,4.5,2,0.0,69.0,,47.625512,-122.317092,2016-09-18 22:15:07.927746
9979329,50550045,Entire home/apt,,First Hill,14,5.0,5,2.0,185.0,2.0,47.609073,-122.323577,2016-09-18 22:15:07.669929
7800238,41056418,Entire home/apt,,Mid-Beacon Hill,79,5.0,2,1.0,85.0,2.0,47.557082,-122.309203,2016-09-18 22:15:04.190637
6422876,2487471,Entire home/apt,,University District,0,,6,3.0,129.0,3.0,47.670462,-122.319233,2016-09-18 22:15:01.672177
14446891,51554113,Private room,,Bryant,0,,2,1.0,70.0,1.0,47.668618,-122.283744,2016-09-18 22:14:52.322589
1732280,4962900,Entire home/apt,,Belltown,9,5.0,4,1.0,89.0,,47.614866,-122.338321,2016-09-18 22:14:50.462177
2154617,4944541,Entire home/apt,,Belltown,230,5.0,3,0.0,150.0,1.0,47.614065,-122.349225,2016-09-18 22:14:49.979098
8064351,42591641,Shared room,,Pioneer Square,39,5.0,1,1.0,50.0,1.0,47.600806,-122.335839,2016-09-18 22:14:46.760760
7534398,39472587,Private room,,Adams,21,5.0,2,1.0,69.0,3.0,47.67181,-122.383437,2016-09-18 22:14:38.652914
12510231,3610620,Entire home/apt,,Mann,18,5.0,2,1.0,125.0,2.0,47.620603,-122.297889,2016-09-18 22:14:35.318217
11641905,6137030,Private room,,Fremont,18,5.0,2,1.0,57.0,1.0,47.659488,-122.343446,2016-09-18 22:14:32.540212
4223597,17206245,Entire home/apt,,Broadway,48,5.0,4,2.0,195.0,3.0,47.616944,-122.31649,2016-09-18 22:14:29.417507
12234088,65834431,Entire home/apt,,Wedgwood,11,5.0,5,1.0,95.0,3.0,47.692973,-122.283429,2016-09-18 22:14:25.180287
6813483,35674639,Entire home/apt,,Adams,18,5.0,2,1.0,126.0,3.0,47.674771,-122.38583,2016-09-18 22:14:22.523379
1909058,2497928,Private room,,West Queen Anne,77,5.0,2,1.0,80.0,3.0,47.636605,-122.368519,2016-09-18 22:14:21.333030
190985,923095,Entire home/apt,,Columbia City,3,5.0,3,1.0,78.0,2.0,47.551065,-122.277431,2016-09-18 22:14:18.848930
12042411,57285609,Entire home/apt,,East Queen Anne,22,5.0,8,4.0,375.0,2.0,47.632851,-122.347249,2016-09-18 22:14:18.194547
6516775,7964921,Entire home/apt,,Fremont,21,4.5,3,1.0,99.0,3.0,47.658873,-122.350835,2016-09-18 22:14:05.700534
10254220,29483774,Entire home/apt,,Eastlake,3,5.0,2,1.0,52.0,2.0,47.637944,-122.326494,2016-09-18 22:14:02.102905
11641406,31751507,Shared room,,Pike-Market,19,4.5,4,1.0,38.0,1.0,47.608354,-122.340309,2016-09-18 22:13:57.178061
14077290,74305,Entire home/apt,,Belltown,2,,6,2.0,250.0,2.0,47.616404,-122.344501,2016-09-18 22:13:56.509362
12138200,20731,Entire home/apt,,Greenwood,9,5.0,4,2.0,140.0,2.0,47.699918,-122.345287,2016-09-18 22:13:53.650006
160222,767899,Entire home/apt,,East Queen Anne,62,4.5,2,1.0,110.0,3.0,47.640346,-122.342088,2016-09-18 22:13:46.898702
8306646,4962900,Entire home/apt,,Belltown,3,4.5,5,2.0,444.0,,47.615301,-122.35434,2016-09-18 22:13:43.657551
6215199,32232694,Entire home/apt,,Greenwood,13,4.5,8,3.0,150.0,2.0,47.698621,-122.346336,2016-09-18 22:13:43.131640
12753146,69368672,Entire home/apt,,Adams,9,5.0,4,2.0,200.0,2.0,47.672458,-122.392139,2016-09-18 22:13:39.966098
13334554,2133708,Private room,,North Beacon Hill,12,5.0,2,1.0,62.0,2.0,47.587145,-122.314004,2016-09-18 22:13:36.857757
13643570,51321207,Private room,,Seaview,4,5.0,2,1.0,55.0,2.0,47.54747,-122.388456,2016-09-18 22:13:35.939386
8212989,31751507,Shared room,,Pike-Market,20,5.0,8,1.0,38.0,1.0,47.607724,-122.340476,2016-09-18 22:13:31.213298
7902569,9484575,Private room,,Fairmount Park,72,5.0,2,1.0,72.0,2.0,47.551381,-122.381786,2016-09-18 22:13:27.099267
12409163,39642955,Entire home/apt,,Phinney Ridge,28,5.0,3,1.0,123.0,2.0,47.677514,-122.347391,2016-09-18 22:13:22.620755
8154238,1243056,Shared room,,University District,2,,1,1.0,50.0,3.0,47.657329,-122.317467,2016-09-18 22:13:21.813326
6364549,33164719,Entire home/apt,,Belltown,45,5.0,3,0.0,120.0,2.0,47.613705,-122.350448,2016-09-18 22:13:15.119578
6120046,31752892,Entire home/apt,,Fremont,19,4.0,4,1.0,150.0,3.0,47.648689,-122.343915,2016-09-18 22:13:12.807823
14936941,31213996,Entire home/apt,,Atlantic,2,,4,1.0,95.0,2.0,47.593745,-122.30099,2016-09-18 22:13:12.504533
7418814,7274409,Entire home/apt,,Ravenna,18,5.0,4,1.0,110.0,2.0,47.675767,-122.310659,2016-09-18 22:13:10.960757
7602926,39871730,Entire home/apt,,Mann,32,5.0,2,1.0,80.0,2.0,47.607164,-122.298621,2016-09-18 22:13:08.736878
3544953,15791829,Private room,,East Queen Anne,31,5.0,2,1.0,135.0,2.0,47.640711,-122.346318,2016-09-18 22:13:07.466403
10022421,51461746,Entire home/apt,,Columbia City,107,5.0,2,1.0,95.0,1.0,47.573687,-122.294777,2016-09-18 22:13:00.750261
7389248,14569119,Entire home/apt,,Sunset Hill,5,5.0,4,3.0,475.0,2.0,47.669938,-122.403059,2016-09-18 22:12:59.907296
8290643,35563669,Entire home/apt,,Fremont,37,4.5,2,0.0,79.0,1.0,47.656731,-122.356574,2016-09-18 22:12:50.600144
9174327,30988044,Private room,,Fremont,23,5.0,4,1.0,59.0,2.0,47.655556,-122.359135,2016-09-18 22:12:40.808864
13733344,9010826,Entire home/apt,,Phinney Ridge,17,5.0,4,0.0,125.0,1.0,47.680049,-122.348774,2016-09-18 22:12:34.152671
14420609,47267675,Shared room,,Lower Queen Anne,2,,1,1.0,50.0,1.0,47.624313,-122.363399,2016-09-18 22:12:30.852896
14575746,2111774,Entire home/apt,,North Admiral,2,,4,2.0,75.0,1.0,47.572849,-122.380581,2016-09-18 22:12:22.476156
2374800,9232171,Private room,,North Queen Anne,11,5.0,1,1.0,55.0,7.0,47.641038,-122.367368,2016-09-18 22:12:20.388858
4334804,8154571,Entire home/apt,,Sunset Hill,0,,6,2.0,450.0,2.0,47.671335,-122.402303,2016-09-18 22:12:02.226681
7204672,37723023,Entire home/apt,,Lawton Park,2,,6,3.0,200.0,1.0,47.65947,-122.401873,2016-09-18 22:12:00.159237
5042014,18413215,Private room,,West Woodland,21,5.0,1,1.0,60.0,3.0,47.672617,-122.374393,2016-09-18 22:11:52.187277
3889050,1243056,Shared room,,Wallingford,3,4.0,1,1.0,45.0,4.0,47.651582,-122.330797,2016-09-18 22:11:50.583003
6387576,32940818,Private room,,Broadway,60,5.0,2,1.0,89.0,1.0,47.622051,-122.315599,2016-09-18 22:11:49.878994
14961021,47267675,Entire home/apt,,Broadway,2,,2,1.0,125.0,1.0,47.617782,-122.327752,2016-09-18 22:11:38.864311
11088969,394231,Entire home/apt,,Southeast Magnolia,11,4.5,2,1.0,108.0,2.0,47.645744,-122.385449,2016-09-18 22:11:36.075013
6249536,3074414,Entire home/apt,,University District,10,3.5,2,0.0,85.0,2.0,47.663135,-122.314558,2016-09-18 22:11:24.854703
504387,2487247,Entire home/apt,,North Queen Anne,15,5.0,4,1.0,135.0,4.0,47.643579,-122.354541,2016-09-18 22:11:23.595525
14303580,83331742,Entire home/apt,,Belltown,4,5.0,4,1.0,269.0,2.0,47.616738,-122.334524,2016-09-18 22:11:18.831789
3594959,1809801,Entire home/apt,,Fremont,10,5.0,4,2.0,225.0,5.0,47.656303,-122.356368,2016-09-18 22:11:15.674953
9595087,10874606,Entire home/apt,,Haller Lake,11,4.5,5,2.0,139.0,2.0,47.706153,-122.340457,2016-09-18 22:11:08.721916
13823956,71140572,Entire home/apt,,Loyal Heights,30,5.0,2,1.0,141.0,1.0,47.685221,-122.384635,2016-09-18 22:11:06.162215
4710866,7354306,Shared room,,Stevens,30,4.5,1,1.0,33.0,2.0,47.630112,-122.301934,2016-09-18 22:11:00.364006
4808896,24768603,Entire home/apt,,Gatewood,18,4.5,6,2.0,153.0,2.0,47.545932,-122.382621,2016-09-18 22:10:58.718048
9137398,5820099,Private room,,Broadway,38,5.0,2,1.0,105.0,1.0,47.618107,-122.322932,2016-09-18 22:10:56.018107
1520533,1243056,Shared room,,Broadway,15,4.5,1,1.0,49.0,4.0,47.625135,-122.32051,2016-09-18 22:10:54.420885
12444033,7955243,Entire home/apt,,Rainier Beach,4,5.0,5,2.0,89.0,1.0,47.516153,-122.263398,2016-09-18 22:10:50.848209
13206249,74004837,Entire home/apt,,First Hill,21,4.5,3,0.0,120.0,1.0,47.606567,-122.326552,2016-09-18 22:10:37.225965
13082362,41849308,Entire home/apt,,Fauntleroy,7,4.5,6,2.0,200.0,1.0,47.525493,-122.391611,2016-09-18 22:10:32.330646
6327662,32932119,Entire home/apt,,Bitter Lake,8,5.0,2,1.0,90.0,3.0,47.705649,-122.352178,2016-09-18 22:10:18.079864
4993710,25746073,Entire home/apt,,Fremont,70,5.0,2,1.0,130.0,1.0,47.653397,-122.353524,2016-09-18 22:10:15.467246
11462832,2277537,Private room,,University District,2,,2,1.0,102.0,1.0,47.668356,-122.31875,2016-09-18 22:10:12.731726
6249164,780837,Private room,,Rainier Beach,43,5.0,1,1.0,38.0,1.0,47.516371,-122.259947,2016-09-18 22:10:02.970057
13001076,65832379,Private room,,Haller Lake,16,5.0,2,1.0,49.0,2.0,47.719542,-122.327345,2016-09-18 22:09:58.259719
6750264,12156808,Entire home/apt,,Fremont,8,4.5,5,2.0,180.0,2.0,47.658957,-122.356742,2016-09-18 22:09:51.195987
13358632,75773615,Entire home/apt,,Ravenna,5,4.5,4,1.0,144.0,1.0,47.688488,-122.304213,2016-09-18 22:09:43.936771
14821190,8301628,Entire home/apt,,Mann,3,5.0,2,0.0,99.0,1.0,47.613915,-122.297107,2016-09-18 22:09:36.734532
1508672,3074414,Entire home/apt,,University District,10,3.5,2,0.0,80.0,2.0,47.660861,-122.313441,2016-09-18 22:09:29.171421
6644760,34779932,Entire home/apt,,Madison Park,5,5.0,2,1.0,109.0,3.0,47.638004,-122.277791,2016-09-18 22:09:26.852965
14914528,55963544,Private room,,Fremont,1,,1,1.0,77.0,1.0,47.662987,-122.352681,2016-09-18 22:09:19.377924
13376852,2948180,Private room,,Broadway,6,5.0,2,1.0,107.0,2.0,47.627141,-122.326887,2016-09-18 22:09:17.409473
13765120,19075004,Entire home/apt,,Phinney Ridge,3,4.5,4,2.0,175.0,3.0,47.681678,-122.34964,2016-09-18 22:09:13.863737
1652107,5325329,Entire home/apt,,South Beacon Hill,101,4.5,8,3.0,175.0,1.0,47.525662,-122.281156,2016-09-18 22:09:10.879278
14360019,16193196,Entire home/apt,,West Queen Anne,0,,2,1.0,125.0,1.0,47.631337,-122.369332,2016-09-18 22:09:10.819274
12056343,241762,Entire home/apt,,Windermere,3,5.0,4,3.0,265.0,4.0,47.669135,-122.27725,2016-09-18 22:09:07.616162
4211836,8904803,Private room,,Green Lake,4,5.0,2,1.0,79.0,1.0,47.681106,-122.323946,2016-09-18 22:09:06.393920
14899010,5134092,Entire home/apt,,Broadway,1,,4,1.0,154.0,3.0,47.621081,-122.322026,2016-09-18 22:09:05.199480
14982803,13383692,Entire home/apt,,West Queen Anne,0,,7,4.0,500.0,3.0,47.638303,-122.370717,2016-09-18 22:09:01.151840
4374326,18422078,Private room,,North Beacon Hill,85,5.0,1,1.0,65.0,1.0,47.57654,-122.301934,2016-09-18 22:08:57.413182
752483,450548,Entire home/apt,,Broadway,18,4.5,4,2.0,233.0,2.0,47.620725,-122.31715,2016-09-18 22:08:57.196746
1856253,476303,Private room,,Sunset Hill,39,5.0,1,1.0,55.0,1.0,47.689055,-122.39782,2016-09-18 22:08:50.792702
13789232,49345427,Entire home/apt,,South Beacon Hill,1,,2,1.0,150.0,2.0,47.532172,-122.289105,2016-09-18 22:08:46.548938
3959460,7307064,Entire home/apt,,Phinney Ridge,59,5.0,4,1.0,115.0,,47.68078,-122.351565,2016-09-18 22:08:44.402869
3068827,2898167,Entire home/apt,,Broadway,43,5.0,3,1.0,149.0,2.0,47.622747,-122.324626,2016-09-18 22:08:40.102153
12524023,1556160,Entire home/apt,,Fremont,0,,6,2.0,280.0,1.0,47.661991,-122.360117,2016-09-18 22:08:26.630987
7420488,1119024,Private room,,Columbia City,24,5.0,1,1.0,45.0,1.0,47.5467,-122.27803,2016-09-18 22:08:14.851622
6576228,34397733,Entire home/apt,,North Queen Anne,11,4.5,5,2.0,179.0,2.0,47.65276,-122.368784,2016-09-18 22:08:14.765130
8156860,1243056,Shared room,,University District,4,4.5,1,1.0,45.0,3.0,47.656971,-122.318918,2016-09-18 22:08:13.240289
1900698,3118422,Private room,,Columbia City,111,4.5,2,1.0,50.0,,47.548903,-122.274656,2016-09-18 22:08:09.725448
5195064,11266036,Private room,,Lawton Park,123,4.5,2,1.0,55.0,1.0,47.650811,-122.384694,2016-09-18 22:07:57.821324
3992155,8616799,Entire home/apt,,Belltown,65,5.0,2,0.0,125.0,1.0,47.618321,-122.345138,2016-09-18 22:07:51.181155
4365589,6313649,Entire home/apt,,North Beacon Hill,7,5.0,8,4.0,255.0,3.0,47.580512,-122.309963,2016-09-18 22:07:48.572756
5643240,12036205,Entire home/apt,,West Woodland,12,4.5,2,1.0,70.0,3.0,47.670929,-122.366782,2016-09-18 22:07:47.191080
8428825,25904128,Entire home/apt,,Fremont,0,,3,1.0,112.0,1.0,47.655214,-122.358474,2016-09-18 22:07:46.110154
4340838,11600938,Entire home/apt,,Wallingford,63,5.0,2,0.0,85.0,1.0,47.668468,-122.326696,2016-09-18 22:07:39.804824
6882211,5468952,Entire home/apt,,East Queen Anne,23,5.0,3,1.0,105.0,2.0,47.638125,-122.354589,2016-09-18 22:07:36.927360
6453383,19338313,Private room,,Whittier Heights,76,5.0,2,1.0,89.0,2.0,47.679802,-122.37507,2016-09-18 22:07:27.840137
5078129,7980977,Entire home/apt,,Wallingford,77,5.0,6,1.0,115.0,,47.664458,-122.339032,2016-09-18 22:07:25.053465
2736961,1183679,Entire home/apt,,Seward Park,71,5.0,3,0.0,95.0,1.0,47.55098,-122.270414,2016-09-18 22:07:22.036993
631445,3139639,Entire home/apt,,Belltown,58,5.0,4,1.0,165.0,,47.613483,-122.348432,2016-09-18 22:07:13.629339
1557314,8117658,Entire home/apt,,Broadview,5,5.0,3,1.0,115.0,3.0,47.72101,-122.366449,2016-09-18 22:07:09.583106
3898413,20184201,Private room,,Fremont,56,5.0,2,1.0,62.0,1.0,47.658926,-122.345952,2016-09-18 22:07:07.369658
10157690,24336313,Entire home/apt,,Broadway,52,4.5,2,1.0,105.0,2.0,47.619528,-122.328067,2016-09-18 22:07:06.284828
9792970,50470404,Private room,,Westlake,3,5.0,1,1.0,85.0,1.0,47.632822,-122.342524,2016-09-18 22:07:00.423249
4616634,23916634,Entire home/apt,,Loyal Heights,146,5.0,2,0.0,105.0,1.0,47.68116,-122.384903,2016-09-18 22:06:55.900990
1097520,6031552,Entire home/apt,,Mount Baker,110,5.0,2,1.0,92.0,2.0,47.569043,-122.282822,2016-09-18 22:06:55.017192
13877457,1243056,Shared room,,Wallingford,0,,4,1.0,180.0,4.0,47.65175,-122.332131,2016-09-18 22:06:53.083605
12798217,31404048,Private room,,Wallingford,10,5.0,2,1.0,85.0,2.0,47.662772,-122.335929,2016-09-18 22:06:51.881867
13157632,3074414,Entire home/apt,,University District,3,3.5,2,0.0,88.0,2.0,47.661595,-122.313293,2016-09-18 22:06:48.833770
12971730,71371948,Entire home/apt,,Green Lake,22,5.0,6,3.0,185.0,1.0,47.678199,-122.345509,2016-09-18 22:06:47.719556
3282000,16587333,Private room,,Central Business District,81,5.0,2,1.0,160.0,1.0,47.610579,-122.338165,2016-09-18 22:06:37.008269
1145148,6278931,Entire home/apt,,North Delridge,13,5.0,5,3.0,250.0,2.0,47.554044,-122.361705,2016-09-18 22:06:36.997305
6694276,3078136,Entire home/apt,,North Admiral,35,5.0,4,2.0,220.0,1.0,47.586697,-122.387437,2016-09-18 22:06:32.667948
12115049,6528859,Private room,,Montlake,40,5.0,2,1.0,85.0,,47.63755,-122.304869,2016-09-18 22:06:25.465154
6587443,3929874,Private room,,Madrona,38,5.0,4,1.0,68.0,2.0,47.615125,-122.294428,2016-09-18 22:06:21.664228
922986,4962900,Entire home/apt,,Central Business District,26,4.5,6,2.0,128.0,,47.606002,-122.338613,2016-09-18 22:06:13.961984
8617043,16073490,Private room,,Alki,16,5.0,2,1.0,80.0,2.0,47.578652,-122.405188,2016-09-18 22:06:07.495424
12361293,66768300,Entire home/apt,,First Hill,5,5.0,2,1.0,140.0,2.0,47.613451,-122.324515,2016-09-18 22:06:07.189344
9097754,47432674,Entire home/apt,,University District,7,5.0,2,1.0,165.0,3.0,47.668566,-122.307462,2016-09-18 22:06:05.743627
5252877,27189459,Entire home/apt,,Fremont,28,4.5,6,2.0,139.0,,47.654218,-122.347217,2016-09-18 22:06:04.599278
13845855,11280258,Entire home/apt,,North Beacon Hill,9,5.0,4,0.0,149.0,1.0,47.586911,-122.311729,2016-09-18 22:06:02.756327
4464110,9033582,Entire home/apt,,Victory Heights,19,5.0,4,1.0,89.0,,47.701272,-122.311246,2016-09-18 22:05:56.611235
6361863,25150356,Entire home/apt,,West Queen Anne,66,4.5,2,1.0,99.0,2.0,47.637517,-122.360812,2016-09-18 22:05:55.498321
10657856,55046216,Entire home/apt,,Wallingford,53,5.0,2,1.0,75.0,1.0,47.668464,-122.323792,2016-09-18 22:05:54.513137
12209894,7549111,Entire home/apt,,University District,1,,1,0.0,175.0,1.0,47.669454,-122.318629,2016-09-18 22:05:52.367435
1609922,3494510,Entire home/apt,,Adams,29,4.5,5,2.0,150.0,,47.671666,-122.377912,2016-09-18 22:05:50.357953
14715921,25965472,Entire home/apt,,Broadway,1,,4,1.0,139.0,1.0,47.623216,-122.323384,2016-09-18 22:05:21.014095
6812054,35662043,Entire home/apt,,Broadway,14,5.0,2,1.0,212.0,2.0,47.623043,-122.319386,2016-09-18 22:05:18.619547
4862719,798892,Private room,,Wallingford,99,4.5,2,1.0,55.0,1.0,47.668006,-122.329389,2016-09-18 22:05:14.324749
11209111,10134221,Entire home/apt,,Genesee,2,,8,3.0,250.0,2.0,47.56596,-122.386298,2016-09-18 22:05:10.403537
1579615,8403307,Entire home/apt,,Adams,63,5.0,3,1.0,95.0,,47.675822,-122.38971,2016-09-18 22:05:05.663683
2943811,15028469,Private room,,West Queen Anne,77,5.0,1,1.0,80.0,2.0,47.628224,-122.364778,2016-09-18 22:04:52.696133
25002,102684,Entire home/apt,,Whittier Heights,475,5.0,4,1.0,75.0,1.0,47.679412,-122.37054,2016-09-18 22:04:50.007571
14223165,21811768,Private room,,South Beacon Hill,0,,1,1.0,40.0,3.0,47.525866,-122.283077,2016-09-18 22:04:39.199575
6794702,35566596,Entire home/apt,,Fairmount Park,11,4.5,2,1.0,80.0,3.0,47.558904,-122.377511,2016-09-18 22:04:34.268232
7853358,24905439,Entire home/apt,,North Beacon Hill,34,5.0,4,2.0,85.0,2.0,47.580093,-122.304856,2016-09-18 22:04:32.570791
8939306,26967583,Private room,,University District,68,4.5,2,1.0,72.0,1.0,47.664225,-122.309741,2016-09-18 22:04:31.820308
3757858,19196841,Shared room,,Minor,27,5.0,2,1.0,129.0,1.0,47.609777,-122.313,2016-09-18 22:04:25.751230
11123947,20575462,Entire home/apt,,Lower Queen Anne,5,4.5,4,1.0,85.0,1.0,47.623309,-122.358932,2016-09-18 22:04:18.257151
14898330,22386542,Entire home/apt,,East Queen Anne,1,,2,1.0,140.0,1.0,47.629281,-122.346295,2016-09-18 22:04:10.756834
3971137,20580823,Entire home/apt,,Wallingford,8,4.5,2,0.0,95.0,2.0,47.6577,-122.334151,2016-09-18 22:04:08.354241
3654621,18486776,Private room,,Broadway,13,5.0,1,1.0,105.0,2.0,47.620964,-122.32182,2016-09-18 22:04:02.052001
13189315,30566779,Entire home/apt,,North Beacon Hill,6,5.0,2,1.0,81.0,3.0,47.574807,-122.309145,2016-09-18 22:03:58.778974
5020861,1324474,Private room,,University District,23,4.5,3,1.0,70.0,1.0,47.664497,-122.312773,2016-09-18 22:03:55.749715
3294243,4970133,Entire home/apt,,Adams,50,5.0,6,2.0,170.0,3.0,47.672682,-122.387731,2016-09-18 22:03:46.613531
11457344,4874276,Entire home/apt,,Central Business District,27,4.5,3,1.0,125.0,3.0,47.613379,-122.331588,2016-09-18 22:03:36.840752
12973456,46123709,Entire home/apt,,West Queen Anne,14,4.5,6,2.0,250.0,,47.639839,-122.374343,2016-09-18 22:03:26.928666
5563136,11402413,Entire home/apt,,Broadway,10,4.5,2,1.0,100.0,1.0,47.619953,-122.316488,2016-09-18 22:03:23.323614
8869680,8026420,Entire home/apt,,University District,39,4.5,4,0.0,85.0,1.0,47.657071,-122.31426,2016-09-18 22:03:12.635147
1594412,1288618,Private room,,Gatewood,2,,2,1.0,125.0,1.0,47.537425,-122.377866,2016-09-18 22:03:12.279722
9846066,46678624,Entire home/apt,,Gatewood,12,4.5,4,2.0,150.0,2.0,47.546145,-122.381441,2016-09-18 22:02:45.687105
12829873,61663363,Entire home/apt,,East Queen Anne,1,,4,1.0,150.0,2.0,47.63668,-122.354901,2016-09-18 22:02:42.346050
14489156,22764472,Entire home/apt,,Gatewood,4,4.5,4,1.0,150.0,2.0,47.543648,-122.387687,2016-09-18 22:02:39.329647
3542076,3520530,Entire home/apt,,North Beach/Blue Ridge,30,4.0,2,0.0,90.0,1.0,47.69165,-122.396067,2016-09-18 22:02:35.338131
12227640,112093,Entire home/apt,,View Ridge,8,4.5,4,2.0,130.0,2.0,47.67588,-122.271863,2016-09-18 22:02:32.495653
8817038,3656709,Entire home/apt,,West Woodland,59,5.0,4,2.0,111.0,2.0,47.665209,-122.362457,2016-09-18 22:02:21.167622
9888395,7979440,Entire home/apt,,Roosevelt,8,5.0,6,3.0,88.0,2.0,47.676583,-122.318674,2016-09-18 22:02:18.718659
12931310,7697679,Private room,,Wallingford,27,5.0,2,1.0,79.0,1.0,47.66075,-122.332675,2016-09-18 22:01:55.887773
226495,1037115,Entire home/apt,,Whittier Heights,54,4.5,6,2.0,165.0,2.0,47.689661,-122.368394,2016-09-18 22:01:51.137045
5978160,4784535,Entire home/apt,,Roosevelt,22,5.0,5,1.0,90.0,2.0,47.677669,-122.315951,2016-09-18 22:01:42.842194
1709090,9017450,Private room,,Phinney Ridge,0,,2,1.0,43.0,1.0,47.675943,-122.359427,2016-09-18 22:01:41.894630
13751731,9605780,Entire home/apt,,Wallingford,0,,8,3.0,349.0,,47.66357,-122.34092,2016-09-18 22:01:39.264756
13020298,10787573,Entire home/apt,,Crown Hill,0,,6,3.0,150.0,3.0,47.694975,-122.376659,2016-09-18 22:01:35.943084
6119821,31751507,Shared room,,Pike-Market,59,4.5,8,1.0,38.0,1.0,47.60908,-122.340106,2016-09-18 22:01:33.139888
13624569,78920171,Private room,,Crown Hill,6,5.0,2,1.0,69.0,2.0,47.697609,-122.372901,2016-09-18 22:01:26.779969
10695,35749,Private room,,Maple Leaf,16,4.5,4,1.0,109.0,2.0,47.697201,-122.313481,2016-09-18 22:01:04.019241
11533621,15198480,Entire home/apt,,Roosevelt,20,5.0,5,2.0,125.0,2.0,47.67994,-122.315698,2016-09-18 22:01:03.628750
