room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13785072,1243056,Shared room,,University District,0,0.0,4,1.0,200.0,,47.657006,-122.31925,2016-12-25 06:08:31.196733
14239982,35208937,Shared room,,Broadway,1,0.0,2,1.0,200.0,,47.614413,-122.32778,2016-12-25 06:08:31.191223
13868361,1243056,Shared room,,Wallingford,0,0.0,4,1.0,180.0,,47.64973,-122.332522,2016-12-25 06:08:23.420035
13877457,1243056,Shared room,,Wallingford,0,0.0,4,1.0,180.0,,47.65175,-122.332131,2016-12-25 06:08:23.417285
13877143,1243056,Shared room,,Wallingford,0,0.0,4,1.0,180.0,,47.651092,-122.331426,2016-12-25 06:08:23.414729
12623261,45287165,Shared room,,Broadway,9,5.0,1,1.0,140.0,,47.616074,-122.326894,2016-12-25 06:08:16.987752
6490091,31668017,Shared room,,Belltown,3,4.5,2,1.0,140.0,,47.615178,-122.351325,2016-12-25 06:08:15.513909
3757858,19196841,Shared room,,Minor,28,5.0,2,1.0,129.0,,47.609777,-122.313,2016-12-25 06:08:15.511587
14639624,9577961,Shared room,,Briarcliff,1,0.0,1,1.0,129.0,,47.650179,-122.412985,2016-12-25 06:08:15.508972
13395087,75961250,Shared room,,Roosevelt,0,0.0,3,1.0,99.0,,47.684505,-122.312368,2016-12-25 06:08:09.401555
13878032,1243056,Shared room,,Wallingford,0,0.0,2,1.0,90.0,,47.65,-122.332223,2016-12-25 06:08:09.399325
13785654,1243056,Shared room,,University District,0,0.0,2,1.0,100.0,,47.658629,-122.319563,2016-12-25 06:08:09.391104
13785508,1243056,Shared room,,University District,0,0.0,2,1.0,100.0,,47.658844,-122.319661,2016-12-25 06:08:09.388700
13877694,1243056,Shared room,,Wallingford,0,0.0,2,1.0,90.0,,47.649474,-122.332518,2016-12-25 06:08:09.385218
6391711,26380561,Shared room,,Lower Queen Anne,0,0.0,1,1.0,98.0,,47.627376,-122.347544,2016-12-25 06:08:09.380069
13877900,1243056,Shared room,,Wallingford,0,0.0,2,1.0,90.0,,47.64981,-122.332202,2016-12-25 06:08:09.375684
10929753,56428003,Shared room,,Broadway,1,0.0,1,1.0,100.0,,47.619086,-122.322567,2016-12-25 06:08:09.372455
13418525,75961250,Shared room,,Roosevelt,0,0.0,2,1.0,99.0,,47.685374,-122.313325,2016-12-25 06:08:09.369970
4664312,24134769,Shared room,,Roosevelt,4,4.5,2,1.0,77.0,,47.681596,-122.318403,2016-12-25 06:07:57.262268
14921088,34039684,Shared room,,Broadway,1,0.0,2,1.0,79.0,,47.618951,-122.32679,2016-12-25 06:07:51.693913
1520581,1243056,Shared room,,Broadway,12,4.5,1,1.0,65.0,,47.623839,-122.32176,2016-12-25 06:07:51.684727
13100812,72787921,Shared room,,Bitter Lake,0,0.0,1,1.0,75.0,,47.733923,-122.349372,2016-12-25 06:07:51.075773
15133427,93058909,Shared room,,Broadway,2,0.0,2,1.0,80.0,,47.617498,-122.326126,2016-12-25 06:07:51.071992
15258027,81505591,Shared room,,Lower Queen Anne,0,0.0,1,1.0,80.0,,47.623574,-122.357536,2016-12-25 06:07:51.067683
9316009,21420064,Shared room,,Roosevelt,0,0.0,1,1.0,76.0,,47.675759,-122.319121,2016-12-25 06:07:51.065229
1520549,1243056,Shared room,,Broadway,7,4.5,1,1.0,65.0,,47.625063,-122.319053,2016-12-25 06:07:51.061345
14591806,6787160,Shared room,,Crown Hill,1,0.0,2,1.0,79.0,,47.702975,-122.369728,2016-12-25 06:07:51.057046
11673305,32723488,Shared room,,Minor,4,4.5,2,1.0,62.0,,47.613836,-122.310815,2016-12-25 06:07:51.051111
13418528,75961250,Shared room,,Roosevelt,1,0.0,3,1.0,69.0,,47.685103,-122.313484,2016-12-25 06:07:51.048746
15182022,31751507,Shared room,,Central Business District,0,0.0,2,1.0,62.0,,47.60959,-122.339185,2016-12-25 06:07:51.044668
14607717,55963544,Shared room,,Fremont,1,0.0,1,1.0,79.0,,47.663853,-122.353993,2016-12-25 06:07:51.042529
6993978,10969315,Shared room,,First Hill,56,5.0,2,1.0,65.0,,47.610136,-122.32652,2016-12-25 06:07:51.039650
12958490,65959768,Shared room,,Belltown,39,5.0,3,1.0,65.0,,47.616273,-122.33902,2016-12-25 06:07:51.036977
5736082,29745749,Shared room,,Belltown,6,4.0,1,1.0,45.0,,47.61109,-122.348157,2016-12-25 06:07:30.910713
15832380,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.617288,-122.324873,2016-12-25 06:07:21.670383
15831406,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.61821,-122.325023,2016-12-25 06:07:21.668215
15785481,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.618903,-122.322983,2016-12-25 06:07:18.553895
14917736,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.617633,-122.325016,2016-12-25 06:07:18.551864
15831185,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.61673,-122.322812,2016-12-25 06:07:18.548945
14918360,1243056,Shared room,,Broadway,0,0.0,1,1.0,60.0,,47.617727,-122.324475,2016-12-25 06:07:18.545334
14918206,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.617528,-122.324212,2016-12-25 06:07:18.543256
14917333,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.619095,-122.324279,2016-12-25 06:07:18.541134
15832562,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.61816,-122.323225,2016-12-25 06:07:18.539081
15831717,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.618348,-122.323597,2016-12-25 06:07:18.537023
14918493,1243056,Shared room,,Broadway,0,0.0,1,1.0,60.0,,47.616955,-122.322862,2016-12-25 06:07:18.532316
15785257,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.617151,-122.323732,2016-12-25 06:07:18.528603
15832286,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.616994,-122.324356,2016-12-25 06:07:18.526264
1520533,1243056,Shared room,,Broadway,15,4.5,1,1.0,49.0,,47.625135,-122.32051,2016-12-25 06:07:11.360962
1520501,1243056,Shared room,,Broadway,4,3.5,1,1.0,49.0,,47.624301,-122.319154,2016-12-25 06:07:06.225329
1511620,1243056,Shared room,,Broadway,9,4.5,1,1.0,49.0,,47.625287,-122.319425,2016-12-25 06:07:06.223212
4318709,22422326,Shared room,,Broadway,14,4.5,2,1.0,60.0,,47.624163,-122.324629,2016-12-25 06:07:06.213743
1520449,1243056,Shared room,,Broadway,15,4.5,1,1.0,49.0,,47.624094,-122.319695,2016-12-25 06:07:06.205008
8073395,18696270,Shared room,,Broadway,12,5.0,2,1.0,60.0,,47.615326,-122.315958,2016-12-25 06:07:02.574842
7462439,6678025,Shared room,,Mann,8,4.5,2,1.0,49.0,,47.617595,-122.299246,2016-12-25 06:06:58.615185
6063416,12219332,Shared room,,North Queen Anne,0,0.0,2,1.0,45.0,,47.647246,-122.360427,2016-12-25 06:06:52.093924
7258811,1243056,Shared room,,Wallingford,3,3.5,1,1.0,45.0,,47.650858,-122.331338,2016-12-25 06:06:43.266944
7985714,1243056,Shared room,,Wallingford,4,5.0,1,1.0,45.0,,47.650024,-122.332803,2016-12-25 06:06:43.261210
3403638,1243056,Shared room,,Wallingford,10,4.5,1,1.0,45.0,,47.650942,-122.332589,2016-12-25 06:06:42.097086
