room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9368677,6431924,Entire home/apt,,Stevens,5,5.0,4.0,2.0,125.0,1.0,47.620265,-122.307771,2016-02-22 12:02:53.534426
1252147,110917,Entire home/apt,,Fairmount Park,34,5.0,4.0,1.0,200.0,2.0,47.548995,-122.383452,2016-02-22 12:02:48.150605
2391699,1123549,Private room,,Fremont,114,5.0,1.0,1.0,53.0,1.0,47.653968,-122.34508,2016-02-22 12:02:44.416999
9909445,15438773,Entire home/apt,,Minor,8,5.0,2.0,0.0,80.0,2.0,47.607679,-122.315715,2016-02-22 12:02:13.576541
1882316,1102542,Entire home/apt,,Green Lake,37,4.5,,3.0,249.0,3.0,47.686145,-122.332185,2016-02-22 12:02:10.119524
48319,220013,Entire home/apt,,South Lake Union,21,5.0,2.0,1.0,220.0,3.0,47.619748,-122.339131,2016-02-22 12:02:07.595255
10023353,12166833,Entire home/apt,,Southeast Magnolia,0,,,3.0,125.0,2.0,47.64571,-122.39206,2016-02-22 12:02:03.453002
841140,2496518,Entire home/apt,,Broadway,13,5.0,4.0,2.0,185.0,4.0,47.61701,-122.3204,2016-02-22 12:01:58.537510
9416373,48823771,Entire home/apt,,Atlantic,0,,4.0,1.0,150.0,5.0,47.600049,-122.309868,2016-02-22 12:01:39.131414
4518037,12389678,Private room,,Mid-Beacon Hill,37,4.5,1.0,1.0,34.0,,47.55201,-122.305869,2016-02-22 12:01:21.822439
3977450,18422078,Private room,,North Beacon Hill,76,4.5,1.0,1.0,41.0,1.0,47.57583,-122.303484,2016-02-22 12:01:17.979093
10550445,11597364,Private room,,Bryant,0,,2.0,1.0,40.0,1.0,47.682087,-122.290303,2016-02-22 12:01:08.284772
8817038,3656709,Entire home/apt,,West Woodland,23,5.0,4.0,2.0,99.0,,47.665209,-122.362457,2016-02-22 12:00:48.792245
3238295,8604548,Entire home/apt,,Phinney Ridge,26,5.0,4.0,1.0,135.0,2.0,47.678894,-122.356033,2016-02-22 12:00:30.340328
9258687,7057436,Private room,,Atlantic,0,,2.0,1.0,125.0,1.0,47.592357,-122.303345,2016-02-22 12:00:17.144154
2194715,11194155,Private room,,Broadway,51,4.5,2.0,1.0,80.0,1.0,47.620765,-122.325788,2016-02-22 12:00:06.451602
6621924,30049045,Entire home/apt,,Fremont,21,4.5,2.0,1.0,80.0,2.0,47.654199,-122.359987,2016-02-22 12:00:02.387448
6249164,780837,Private room,,Rainier Beach,20,5.0,1.0,1.0,42.0,2.0,47.516371,-122.259947,2016-02-22 11:59:52.768020
9078843,41379323,Entire home/apt,,Broadway,0,,,2.0,109.0,1.0,47.616357,-122.326333,2016-02-22 11:59:49.952340
7506165,8534462,Entire home/apt,,Central Business District,11,5.0,5.0,2.0,280.0,,47.602629,-122.336832,2016-02-22 11:59:45.233278
251922,512084,Entire home/apt,,North Admiral,122,5.0,4.0,2.0,93.0,3.0,47.581433,-122.394109,2016-02-22 11:59:41.408229
535300,2347819,Private room,,Eastlake,115,4.5,2.0,1.0,82.0,2.0,47.640974,-122.328573,2016-02-22 11:59:38.760577
8953857,46798170,Entire home/apt,,Leschi,0,,4.0,1.0,129.0,2.0,47.596201,-122.290804,2016-02-22 11:59:23.718156
3689416,6533205,Private room,,Bitter Lake,13,4.5,4.0,1.0,42.0,1.0,47.724782,-122.353067,2016-02-22 11:59:17.260370
8156860,1243056,Shared room,,University District,1,4.0,1.0,1.0,42.0,4.0,47.656971,-122.318918,2016-02-22 11:59:14.924016
1796861,9423731,Entire home/apt,,Green Lake,14,5.0,,3.0,335.0,2.0,47.675724,-122.324693,2016-02-22 11:58:55.302187
4121334,18096695,Entire home/apt,,Genesee,10,5.0,4.0,2.0,110.0,1.0,47.564019,-122.388856,2016-02-22 11:58:51.882261
7988436,6531875,Private room,,Genesee,29,5.0,2.0,1.0,65.0,1.0,47.561364,-122.385107,2016-02-22 11:58:38.136702
7760836,15454102,Entire home/apt,,Belltown,12,5.0,,0.0,175.0,1.0,47.614635,-122.3454,2016-02-22 11:58:35.705743
9530877,8534462,Entire home/apt,,First Hill,1,5.0,2.0,0.0,99.0,3.0,47.611231,-122.325102,2016-02-22 11:58:25.190635
10598874,54686979,Entire home/apt,,Roosevelt,1,5.0,4.0,2.0,135.0,1.0,47.684467,-122.318024,2016-02-22 11:57:58.311780
6724599,18394291,Entire home/apt,,North Queen Anne,13,5.0,3.0,1.0,97.0,4.0,47.640186,-122.366376,2016-02-22 11:57:52.969137
5852034,5934694,Entire home/apt,,South Delridge,65,5.0,4.0,1.0,85.0,2.0,47.52553,-122.357734,2016-02-22 11:57:38.326184
5883409,3074414,Entire home/apt,,University District,4,5.0,4.0,1.0,89.0,2.0,47.657038,-122.316832,2016-02-22 11:57:27.577485
6386210,7118717,Entire home/apt,,Montlake,5,5.0,,4.0,400.0,2.0,47.640031,-122.298503,2016-02-22 11:57:18.976913
8195348,34238325,Private room,,Rainier Beach,4,5.0,2.0,1.0,60.0,1.0,47.517453,-122.258186,2016-02-22 11:56:59.466789
3766055,19292422,Private room,,Ravenna,29,4.5,2.0,1.0,70.0,1.0,47.680451,-122.311205,2016-02-22 11:56:56.507864
408526,2034501,Entire home/apt,,Adams,0,,,3.0,218.0,14.0,47.675533,-122.376324,2016-02-22 11:56:43.675492
2249292,10136334,Entire home/apt,,Madrona,69,5.0,4.0,2.0,75.0,1.0,47.608144,-122.291963,2016-02-22 11:56:28.205005
6411986,7431966,Private room,,Atlantic,10,4.5,4.0,1.0,90.0,2.0,47.591966,-122.308393,2016-02-22 11:56:22.960659
4184211,5806502,Private room,,Broadway,23,5.0,2.0,1.0,104.0,1.0,47.624471,-122.318499,2016-02-22 11:56:04.543096
222885,72845,Private room,,Phinney Ridge,17,5.0,2.0,1.0,60.0,1.0,47.675747,-122.357389,2016-02-22 11:56:01.073823
6728419,17034883,Entire home/apt,,Bryant,48,5.0,2.0,1.0,100.0,1.0,47.672343,-122.283291,2016-02-22 11:55:45.106414
1042022,5736221,Entire home/apt,,Madison Park,106,4.5,2.0,1.0,105.0,2.0,47.634204,-122.280113,2016-02-22 11:55:39.119252
8356608,40134785,Entire home/apt,,Broadway,0,,4.0,1.0,230.0,3.0,47.624564,-122.316615,2016-02-22 11:55:36.256586
7093986,32807985,Private room,,Atlantic,0,,2.0,1.0,80.0,1.0,47.59696,-122.298165,2016-02-22 11:55:32.871781
3279728,16577139,Entire home/apt,,South Delridge,9,4.5,5.0,3.0,150.0,3.0,47.517504,-122.364684,2016-02-22 11:55:21.908703
6315614,27215994,Entire home/apt,,East Queen Anne,0,,4.0,1.0,109.0,1.0,47.629388,-122.345925,2016-02-22 11:55:19.513295
3534444,1962875,Entire home/apt,,Fremont,3,5.0,,4.0,300.0,1.0,47.660853,-122.349938,2016-02-22 11:54:54.995698
5500398,28529868,Private room,,Greenwood,24,4.5,2.0,1.0,66.0,2.0,47.699719,-122.345089,2016-02-22 11:54:33.542635
10344140,23472603,Entire home/apt,,Mount Baker,0,,4.0,1.0,89.0,1.0,47.573766,-122.289483,2016-02-22 11:54:30.075498
9414303,5295850,Entire home/apt,,Broadway,2,5.0,3.0,1.0,69.0,1.0,47.625473,-122.313026,2016-02-22 11:54:25.828619
10593712,11123576,Entire home/apt,,University District,0,,3.0,1.0,140.0,1.0,47.659648,-122.315906,2016-02-22 11:54:18.861355
1307898,6569937,Entire home/apt,,Stevens,16,5.0,,5.0,450.0,4.0,47.626363,-122.309927,2016-02-22 11:54:12.279693
8050642,658155,Entire home/apt,,Lawton Park,4,5.0,,5.0,350.0,3.0,47.650618,-122.40312,2016-02-22 11:54:07.794528
1184846,6458694,Entire home/apt,,Wallingford,33,5.0,2.0,1.0,120.0,3.0,47.649831,-122.334331,2016-02-22 11:54:02.764682
609610,3022709,Entire home/apt,,Columbia City,17,5.0,2.0,1.0,90.0,1.0,47.569615,-122.293955,2016-02-22 11:53:47.837876
4288801,19292422,Private room,,Ravenna,7,4.5,2.0,1.0,80.0,1.0,47.679922,-122.310308,2016-02-22 11:53:33.285680
8578023,14549389,Entire home/apt,,Lower Queen Anne,12,5.0,2.0,1.0,120.0,1.0,47.627468,-122.356931,2016-02-22 11:53:30.389992
210316,2438665,Private room,,Crown Hill,22,4.5,2.0,1.0,65.0,2.0,47.699898,-122.366142,2016-02-22 11:53:25.850739
4053972,2325108,Entire home/apt,,Madrona,69,4.5,2.0,1.0,95.0,2.0,47.615933,-122.285314,2016-02-22 11:53:13.071095
7871807,41487433,Private room,,Broadway,2,5.0,1.0,1.0,125.0,1.0,47.625091,-122.328435,2016-02-22 11:53:03.933093
4863369,13759287,Entire home/apt,,Seward Park,60,5.0,2.0,1.0,68.0,1.0,47.565426,-122.276441,2016-02-22 11:52:59.293746
6646843,34793330,Entire home/apt,,West Woodland,33,4.5,4.0,1.0,99.0,2.0,47.67082,-122.370511,2016-02-22 11:52:51.984745
8643209,45437387,Private room,,Wallingford,4,5.0,2.0,1.0,70.0,1.0,47.655897,-122.326535,2016-02-22 11:34:03.021629
3953611,6576807,Private room,,Madrona,54,5.0,4.0,1.0,115.0,2.0,47.618353,-122.287456,2016-02-22 11:33:58.258074
8195629,43229398,Entire home/apt,,Minor,14,5.0,3.0,1.0,90.0,1.0,47.61281,-122.30937,2016-02-22 11:33:43.720730
7776501,16444568,Entire home/apt,,Genesee,1,4.0,,3.0,250.0,3.0,47.56029,-122.383738,2016-02-22 11:33:33.640847
6066185,15110637,Entire home/apt,,Stevens,17,4.0,3.0,1.0,150.0,2.0,47.61473,-122.312399,2016-02-22 11:33:30.095608
1432713,7700277,Entire home/apt,,Stevens,144,4.5,2.0,1.0,119.0,1.0,47.620167,-122.307855,2016-02-22 11:33:14.795634
3843706,19811465,Entire home/apt,,University District,3,4.5,5.0,3.0,275.0,3.0,47.671605,-122.315765,2016-02-22 11:33:05.149201
7616031,39941734,Entire home/apt,,Fremont,8,5.0,4.0,2.0,125.0,2.0,47.65444,-122.351988,2016-02-22 11:33:01.753191
873073,765012,Entire home/apt,,Wallingford,4,5.0,4.0,2.0,175.0,3.0,47.655431,-122.333422,2016-02-22 11:32:46.052077
4485424,16630158,Entire home/apt,,Southeast Magnolia,38,5.0,,3.0,250.0,3.0,47.637913,-122.391264,2016-02-22 11:32:41.717028
8424532,658155,Entire home/apt,,Leschi,2,5.0,,5.0,350.0,7.0,47.604379,-122.291115,2016-02-22 11:32:35.567758
8613792,45313817,Private room,,Stevens,1,5.0,1.0,1.0,150.0,1.0,47.62339,-122.307767,2016-02-22 11:32:27.361514
2556794,8266794,Entire home/apt,,Riverview,5,5.0,2.0,0.0,48.0,12.0,47.544952,-122.358204,2016-02-22 11:31:54.143943
4820795,24825213,Entire home/apt,,Roosevelt,16,5.0,4.0,1.0,129.0,,47.674895,-122.3138,2016-02-22 11:31:47.986683
6769696,35444474,Private room,,Broadway,0,,2.0,1.0,138.0,2.0,47.627673,-122.321093,2016-02-22 11:31:43.938609
143580,594315,Private room,,North Beacon Hill,239,4.5,2.0,1.0,75.0,2.0,47.583787,-122.31677,2016-02-22 11:31:38.245411
3594885,5164455,Entire home/apt,,Broadway,8,4.5,4.0,1.0,150.0,1000.0,47.61662,-122.323714,2016-02-22 11:31:25.150606
2187615,4962900,Entire home/apt,,Pike-Market,2,4.0,2.0,1.0,124.0,,47.608744,-122.339081,2016-02-22 11:31:22.459909
353110,1788284,Entire home/apt,,North Admiral,11,5.0,4.0,1.0,135.0,4.0,47.580029,-122.390251,2016-02-22 11:30:56.809078
797358,4199445,Private room,,Mount Baker,67,5.0,2.0,1.0,68.0,,47.571243,-122.290788,2016-02-22 11:30:44.989699
8923774,11984004,Entire home/apt,,Roosevelt,5,5.0,4.0,0.0,80.0,1.0,47.685114,-122.318305,2016-02-22 11:30:25.062498
5061411,165390,Entire home/apt,,Fremont,4,5.0,,3.0,400.0,29.0,47.652652,-122.347383,2016-02-22 11:30:06.404815
8536849,44944392,Private room,,Southeast Magnolia,0,,2.0,1.0,85.0,1.0,47.643149,-122.385095,2016-02-22 11:30:03.242151
6118291,8977034,Private room,,Broadway,50,5.0,2.0,1.0,95.0,1.0,47.627023,-122.323464,2016-02-22 11:29:59.420966
9233533,469819,Entire home/apt,,Olympic Hills,4,5.0,2.0,1.0,95.0,1.0,47.720438,-122.308585,2016-02-22 11:29:53.314071
10300193,36912090,Entire home/apt,,High Point,3,5.0,,2.0,66.0,1.0,47.553014,-122.37505,2016-02-22 11:29:43.720538
7349029,38502645,Entire home/apt,,Alki,36,5.0,3.0,0.0,90.0,2.0,47.571891,-122.407391,2016-02-22 11:29:37.112239
5020848,23539107,Private room,,Westlake,1,5.0,2.0,1.0,150.0,1.0,47.631194,-122.341304,2016-02-22 11:29:32.154115
8829474,8534462,Entire home/apt,,Belltown,4,5.0,3.0,1.0,139.0,,47.617291,-122.3496,2016-02-22 11:29:22.759023
7368599,11279708,Entire home/apt,,Haller Lake,5,5.0,,3.0,200.0,,47.707579,-122.336808,2016-02-22 11:29:17.056576
10618328,9196223,Private room,,Wallingford,0,,2.0,1.0,75.0,2.0,47.665733,-122.326509,2016-02-22 11:29:05.229634
5423692,11613383,Private room,,University District,42,5.0,2.0,1.0,39.0,1.0,47.667788,-122.319985,2016-02-22 11:28:45.390472
7618605,5326074,Entire home/apt,,Adams,5,5.0,2.0,1.0,175.0,1.0,47.66846,-122.379516,2016-02-22 11:28:37.853412
3870937,19333511,Entire home/apt,,Matthews Beach,39,5.0,4.0,1.0,119.0,2.0,47.702455,-122.276419,2016-02-22 11:28:33.090134
3791920,2327457,Entire home/apt,,Wallingford,77,5.0,4.0,1.0,99.0,2.0,47.664005,-122.328337,2016-02-22 11:28:21.257575
6343866,33039203,Entire home/apt,,Wallingford,11,5.0,4.0,2.0,99.0,2.0,47.664147,-122.33425,2016-02-22 11:28:02.936114
8890682,14891735,Entire home/apt,,Belltown,2,5.0,3.0,1.0,170.0,1.0,47.613775,-122.350413,2016-02-22 11:27:35.608945
9298045,28646378,Private room,,Genesee,9,5.0,2.0,1.0,59.0,2.0,47.570001,-122.385905,2016-02-22 11:27:31.684442
8995844,964658,Entire home/apt,,Wallingford,1,5.0,,3.0,250.0,4.0,47.664071,-122.335379,2016-02-22 11:27:02.172723
6156470,17935405,Private room,,Wallingford,47,5.0,2.0,1.0,90.0,1.0,47.664744,-122.338174,2016-02-22 11:26:56.880620
2875975,2085350,Entire home/apt,,Broadway,1,5.0,5.0,4.0,200.0,1.0,47.619536,-122.31329,2016-02-22 11:26:44.197778
7216211,25277034,Private room,,Leschi,16,5.0,2.0,1.0,80.0,2.0,47.605942,-122.285039,2016-02-22 11:26:05.484853
5304739,13004337,Entire home/apt,,Broadview,85,4.5,,2.0,89.0,,47.717303,-122.365092,2016-02-22 11:25:55.214135
6218849,28379912,Private room,,Ravenna,4,5.0,2.0,1.0,30.0,6.0,47.680182,-122.309774,2016-02-22 11:25:53.272220
6385885,7195103,Private room,,Belltown,5,4.5,1.0,1.0,109.0,1.0,47.615171,-122.347206,2016-02-22 11:25:29.433587
856550,4016632,Private room,,West Queen Anne,176,5.0,2.0,1.0,60.0,2.0,47.640161,-122.375856,2016-02-22 11:25:26.813278
63733,311363,Entire home/apt,,West Woodland,130,5.0,2.0,1.0,98.0,2.0,47.671714,-122.365888,2016-02-22 11:25:22.212984
9186481,31916919,Entire home/apt,,Loyal Heights,1,5.0,,3.0,250.0,2.0,47.678657,-122.385963,2016-02-22 11:25:17.781275
3613516,18207315,Entire home/apt,,North Beach/Blue Ridge,2,4.5,4.0,2.0,275.0,2.0,47.698106,-122.384641,2016-02-22 11:25:07.894959
3803947,8534462,Entire home/apt,,First Hill,55,5.0,2.0,1.0,129.0,,47.607891,-122.327808,2016-02-22 11:24:55.322434
7439802,4335914,Entire home/apt,,South Lake Union,9,5.0,,2.0,550.0,3.0,47.620862,-122.338966,2016-02-22 11:24:52.978626
284480,1481380,Entire home/apt,,North Delridge,0,,4.0,2.0,129.0,2.0,47.56783,-122.370046,2016-02-22 11:24:25.665872
2486612,6433045,Entire home/apt,,North Beacon Hill,69,4.5,5.0,1.0,112.0,1.0,47.573143,-122.310548,2016-02-22 11:24:23.559736
9217150,33931765,Entire home/apt,,Green Lake,5,5.0,2.0,0.0,74.0,1.0,47.67803,-122.326485,2016-02-22 11:24:16.984258
8555794,44891644,Private room,,Leschi,0,,2.0,1.0,75.0,1.0,47.594829,-122.295632,2016-02-22 11:24:11.418252
6813623,3969704,Entire home/apt,,Olympic Hills,10,5.0,,3.0,240.0,2.0,47.729914,-122.30963,2016-02-22 11:23:55.066247
3898692,6614779,Entire home/apt,,Alki,35,5.0,3.0,1.0,95.0,1.0,47.568898,-122.399159,2016-02-22 11:23:44.747642
8446689,23709757,Entire home/apt,,Pioneer Square,5,5.0,2.0,1.0,249.0,1.0,47.600688,-122.334694,2016-02-22 11:23:41.750360
3308825,13827169,Private room,,Industrial District,20,5.0,2.0,1.0,130.0,1.0,47.588696,-122.38015,2016-02-22 11:23:37.677432
2134911,4122018,Private room,,Interbay,5,4.5,1.0,1.0,95.0,2.0,47.661186,-122.385344,2016-02-22 11:23:32.880369
2593263,8932486,Private room,,Minor,54,4.5,3.0,1.0,61.0,2.0,47.610668,-122.312553,2016-02-22 11:23:24.741381
607788,103427,Private room,,Central Business District,2,4.0,,1.0,250.0,1.0,47.613135,-122.331764,2016-02-22 11:23:20.070518
2158992,3291162,Entire home/apt,,Loyal Heights,6,5.0,4.0,2.0,110.0,14.0,47.681425,-122.385039,2016-02-22 11:23:13.296409
4824435,24693226,Entire home/apt,,Broadway,0,,4.0,2.0,165.0,3.0,47.639488,-122.322783,2016-02-22 11:23:11.183038
20868,35749,Entire home/apt,,Maple Leaf,92,4.5,,2.0,137.0,2.0,47.695386,-122.313075,2016-02-22 11:23:06.165095
413733,2057654,Entire home/apt,,Madrona,38,5.0,,2.0,250.0,1.0,47.60907,-122.296133,2016-02-22 11:22:53.770311
7291403,748695,Entire home/apt,,Eastlake,2,4.5,3.0,1.0,150.0,2.0,47.651956,-122.321398,2016-02-22 11:22:49.747913
4135710,3979528,Entire home/apt,,Wallingford,0,,2.0,1.0,255.0,4.0,47.648115,-122.331665,2016-02-22 11:22:47.589017
1123977,2051621,Entire home/apt,,University District,8,5.0,4.0,1.0,175.0,7.0,47.664562,-122.308399,2016-02-22 11:22:41.602634
1209447,5008607,Entire home/apt,,Mount Baker,7,4.5,,3.0,139.0,2.0,47.568217,-122.281673,2016-02-22 11:22:36.202210
5537446,8688905,Entire home/apt,,First Hill,17,4.0,3.0,1.0,150.0,2.0,47.613766,-122.322975,2016-02-22 11:22:27.358000
8326413,2316284,Private room,,Columbia City,9,5.0,2.0,1.0,70.0,1.0,47.561838,-122.289084,2016-02-22 11:22:22.371759
3987838,20671912,Entire home/apt,,Madrona,22,5.0,2.0,1.0,90.0,2.0,47.608084,-122.294342,2016-02-22 11:22:11.501260
10309898,30199365,Entire home/apt,,Interbay,0,,4.0,1.0,150.0,2.0,47.647383,-122.378049,2016-02-22 11:22:00.884957
1476298,453540,Entire home/apt,,Belltown,176,4.5,2.0,0.0,70.0,1.0,47.61507,-122.345919,2016-02-22 11:21:56.674255
1797207,74305,Entire home/apt,,Belltown,9,5.0,,2.0,122.0,2.0,47.615491,-122.347121,2016-02-22 11:21:47.488251
9969662,807116,Entire home/apt,,Broadway,3,3.5,,1.0,138.0,1.0,47.620506,-122.318352,2016-02-22 11:21:40.265490
1200083,4962900,Entire home/apt,,Central Business District,12,4.5,4.0,1.0,104.0,,47.605557,-122.339089,2016-02-22 11:21:35.635088
353039,1787819,Entire home/apt,,First Hill,20,4.5,4.0,1.0,155.0,3.0,47.613675,-122.322028,2016-02-22 11:21:32.432027
4241862,22011088,Entire home/apt,,Broadway,22,4.5,2.0,1.0,100.0,1.0,47.630927,-122.324565,2016-02-22 11:21:21.675267
7118258,9742904,Entire home/apt,,First Hill,1,5.0,2.0,1.0,120.0,6.0,47.611657,-122.323199,2016-02-22 11:21:10.029951
4066344,21088545,Private room,,High Point,0,,1.0,1.0,80.0,1.0,47.546759,-122.37056,2016-02-22 11:20:48.198089
1778989,4994370,Private room,,International District,54,4.5,2.0,1.0,120.0,1.0,47.597797,-122.31986,2016-02-22 11:20:38.114389
10478575,1382101,Private room,,First Hill,0,,1.0,1.0,94.0,2.0,47.611388,-122.32172,2016-02-22 11:20:35.725451
458197,50893,Private room,,Broadway,7,4.0,2.0,1.0,48.0,2.0,47.624915,-122.319729,2016-02-22 11:20:24.159183
2763078,4993638,Private room,,Seward Park,99,4.5,3.0,1.0,70.0,2.0,47.559208,-122.274705,2016-02-22 11:20:17.429316
6481764,33271187,Entire home/apt,,Loyal Heights,12,5.0,5.0,3.0,220.0,5.0,47.686687,-122.391401,2016-02-22 11:20:07.122812
6278181,32546254,Entire home/apt,,Green Lake,2,4.5,,3.0,225.0,2.0,47.674781,-122.324622,2016-02-22 11:19:55.042465
3637180,3152296,Private room,,Greenwood,64,5.0,2.0,1.0,48.0,1.0,47.686351,-122.353156,2016-02-22 11:19:51.940059
6627403,34689188,Private room,,First Hill,9,5.0,2.0,1.0,100.0,1.0,47.613174,-122.32449,2016-02-22 11:19:45.994204
1246809,862329,Entire home/apt,,Atlantic,65,4.5,,1.0,79.0,1.0,47.581723,-122.298981,2016-02-22 11:19:36.579184
3624990,14980831,Entire home/apt,,First Hill,19,4.5,,2.0,175.0,3.0,47.611369,-122.328853,2016-02-22 11:19:33.002143
7809455,12100097,Private room,,Seward Park,25,5.0,2.0,1.0,39.0,1.0,47.550842,-122.270068,2016-02-22 11:19:29.748014
9717757,41222154,Entire home/apt,,Meadowbrook,0,,4.0,2.0,189.0,2.0,47.711025,-122.293326,2016-02-22 11:19:25.497911
9813684,50554731,Private room,,Gatewood,7,4.5,2.0,1.0,45.0,1.0,47.537165,-122.394133,2016-02-22 11:19:23.025154
613020,3040367,Private room,,Fauntleroy,105,5.0,2.0,1.0,75.0,2.0,47.518552,-122.391188,2016-02-22 11:19:12.414941
6222245,430709,Entire home/apt,,Belltown,3,5.0,4.0,0.0,130.0,3.0,47.615229,-122.33712,2016-02-22 11:18:54.861621
3396140,7613050,Private room,,Broadway,76,5.0,2.0,1.0,75.0,,47.615623,-122.315215,2016-02-22 11:18:51.415508
6795678,17986403,Entire home/apt,,Mann,28,5.0,4.0,1.0,116.0,2.0,47.608103,-122.297061,2016-02-22 11:18:26.818642
10124808,39455401,Private room,,Wallingford,2,4.5,2.0,1.0,55.0,1.0,47.653491,-122.340953,2016-02-22 11:17:56.572599
1416279,3586338,Entire home/apt,,Broadway,29,4.5,2.0,1.0,145.0,3.0,47.626081,-122.325391,2016-02-22 11:17:52.258781
6342327,33030139,Entire home/apt,,Wedgwood,0,,,4.0,299.0,3.0,47.6922,-122.292314,2016-02-22 11:17:44.689813
3250577,16441896,Private room,,Phinney Ridge,5,4.0,2.0,1.0,78.0,1.0,47.678204,-122.365994,2016-02-22 11:17:39.658361
2211594,11058653,Entire home/apt,,Stevens,71,4.5,4.0,2.0,93.0,2.0,47.617818,-122.30641,2016-02-22 11:17:22.306930
2459519,12575330,Entire home/apt,,Portage Bay,14,4.5,,6.0,650.0,3.0,47.645749,-122.318581,2016-02-22 11:17:15.093755
9757138,30318175,Entire home/apt,,Broadway,2,5.0,4.0,1.0,70.0,1.0,47.623557,-122.31515,2016-02-22 11:17:06.123390
5980730,3074414,Private room,,Ravenna,2,4.0,2.0,1.0,55.0,1.0,47.665378,-122.297214,2016-02-22 11:16:57.549373
3251069,2108094,Private room,,Mann,6,5.0,2.0,1.0,109.0,1.0,47.612944,-122.298557,2016-02-22 11:16:39.982597
67270,331573,Private room,,Seward Park,151,5.0,2.0,1.0,65.0,2.0,47.561681,-122.272123,2016-02-22 11:16:35.869326
5123904,26066534,Entire home/apt,,Phinney Ridge,10,4.5,4.0,3.0,325.0,2.0,47.670453,-122.359945,2016-02-22 11:16:22.798308
5804875,30115945,Entire home/apt,,Seward Park,4,5.0,5.0,2.0,99.0,1.0,47.551844,-122.262283,2016-02-22 11:16:06.761745
2605975,4746283,Private room,,Greenwood,58,4.5,1.0,1.0,50.0,1.0,47.689406,-122.348126,2016-02-22 11:15:51.866850
