room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9846066,46678624,Entire home/apt,,Gatewood,11,4.5,4,2.0,150.0,2.0,47.546145,-122.381441,2016-08-22 10:23:20.019897
408526,2034501,Entire home/apt,,Adams,0,,7,3.0,218.0,14.0,47.675533,-122.376324,2016-08-22 10:23:15.687221
10906361,1243056,Shared room,,University District,3,4.0,1,1.0,45.0,1.0,47.658542,-122.318009,2016-08-22 10:23:11.664829
14126288,25116458,Private room,,Minor,9,5.0,2,1.0,39.0,1.0,47.609989,-122.303506,2016-08-22 10:22:56.002124
9822759,13010672,Entire home/apt,,Central Business District,0,,4,2.0,350.0,2.0,47.612374,-122.335125,2016-08-22 10:22:46.715063
6183721,379533,Entire home/apt,,Fremont,66,5.0,4,2.0,160.0,2.0,47.652594,-122.354218,2016-08-22 10:22:43.018949
4264056,22134250,Entire home/apt,,Belltown,96,4.0,2,0.0,95.0,2.0,47.614347,-122.340602,2016-08-22 10:22:24.950343
13798976,7942852,Entire home/apt,,Industrial District,3,5.0,6,3.0,400.0,,47.574819,-122.321939,2016-08-22 10:22:13.255823
8017832,6531875,Private room,,Genesee,42,5.0,2,1.0,99.0,1.0,47.564089,-122.388834,2016-08-22 10:22:06.111528
13567092,3074414,Entire home/apt,,University District,0,,3,1.0,90.0,2.0,47.657806,-122.31623,2016-08-22 10:22:03.232315
7735282,10558142,Entire home/apt,,First Hill,69,5.0,3,0.0,119.0,1.0,47.61176,-122.321416,2016-08-22 10:21:51.016237
13208101,6745876,Private room,,Eastlake,7,5.0,2,1.0,90.0,1.0,47.639456,-122.328174,2016-08-22 10:21:47.342338
12762683,8534462,Entire home/apt,,Minor,5,4.5,2,0.0,139.0,3.0,47.61409,-122.312812,2016-08-22 10:21:43.985434
12386092,63507234,Private room,,Pinehurst,7,4.5,2,1.0,85.0,1.0,47.717622,-122.315565,2016-08-22 10:21:23.440078
