room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13206556,35006243,Private room,,Broadway,2,,3,1.0,120.0,1.0,47.615072,-122.328364,2016-06-21 14:12:40.310362
10947472,41684279,Private room,,University District,5,5.0,1,1.0,39.0,5.0,47.656117,-122.316939,2016-06-21 14:12:34.332813
2508065,12836602,Entire home/apt,,Highland Park,5,5.0,4,2.0,129.0,2.0,47.518818,-122.352598,2016-06-21 14:12:27.382094
4403171,430709,Entire home/apt,,Phinney Ridge,1,,4,1.0,95.0,3.0,47.680179,-122.356169,2016-06-21 14:12:22.073472
11209111,10134221,Entire home/apt,,Genesee,0,,8,3.0,250.0,2.0,47.56596,-122.386298,2016-06-21 14:12:16.029573
13046830,72197896,Entire home/apt,,Loyal Heights,0,,4,2.0,121.0,2.0,47.676286,-122.3929,2016-06-21 14:12:08.262793
4205026,2409388,Private room,,Bryant,25,4.5,2,1.0,62.0,1.0,47.664428,-122.286193,2016-06-21 14:12:03.899679
9497431,8534462,Entire home/apt,,Belltown,4,5.0,8,2.0,800.0,3.0,47.615878,-122.333256,2016-06-21 14:12:00.111252
6621924,30049045,Entire home/apt,,Fremont,25,4.5,2,1.0,144.0,3.0,47.654199,-122.359987,2016-06-21 14:11:48.375572
7401671,24976504,Entire home/apt,,Eastlake,15,4.0,2,0.0,110.0,2.0,47.63575,-122.325648,2016-06-21 14:11:24.709737
3040278,14860162,Entire home/apt,,Lower Queen Anne,163,5.0,4,2.0,217.0,2.0,47.621055,-122.357378,2016-06-21 14:10:39.839899
12783876,8619889,Private room,,North Queen Anne,2,,2,1.0,65.0,1.0,47.642988,-122.368664,2016-06-21 14:10:31.228946
3994634,7354306,Shared room,,Stevens,29,4.5,1,1.0,31.0,2.0,47.62951,-122.303075,2016-06-21 14:10:00.517274
13006618,35961304,Entire home/apt,,Belltown,5,5.0,5,1.0,253.0,1.0,47.614891,-122.34228,2016-06-21 14:09:50.878695
5059981,1566314,Entire home/apt,,Broadview,0,,6,3.0,183.0,2.0,47.710035,-122.35882,2016-06-21 14:09:44.772875
3446274,12796487,Private room,,Stevens,26,4.5,1,1.0,105.0,,47.619015,-122.309338,2016-06-21 14:09:17.528711
13398315,15903650,Private room,,North Beacon Hill,1,,2,1.0,89.0,1.0,47.579612,-122.315196,2016-06-21 14:09:12.715625
10812830,13759287,Private room,,Seward Park,3,5.0,2,1.0,59.0,1.0,47.565795,-122.277284,2016-06-21 14:09:09.722486
86185,192355,Private room,,North Admiral,36,4.5,2,1.0,79.0,2.0,47.582392,-122.394478,2016-06-21 14:08:56.816952
1930766,9995714,Entire home/apt,,Broadway,1,,2,2.0,100.0,14.0,47.621369,-122.319005,2016-06-21 14:08:44.481924
103466,6762829,Entire home/apt,,Phinney Ridge,109,5.0,4,1.0,120.0,3.0,47.671141,-122.351914,2016-06-21 14:08:26.484479
5578943,26630462,Private room,,Madrona,55,5.0,2,1.0,89.0,,47.616357,-122.291336,2016-06-21 14:08:22.579084
143704,696788,Entire home/apt,,Mann,207,5.0,3,1.0,85.0,3.0,47.612313,-122.298252,2016-06-21 14:08:13.613468
12986445,11977801,Entire home/apt,,Eastlake,0,,2,1.0,125.0,2.0,47.639131,-122.327588,2016-06-21 14:08:04.208524
6342327,33030139,Entire home/apt,,Wedgwood,0,,8,4.0,299.0,3.0,47.6922,-122.292314,2016-06-21 14:08:00.087599
2412633,11024255,Entire home/apt,,Bryant,18,5.0,2,1.0,109.0,2.0,47.668065,-122.284536,2016-06-21 14:07:54.831878
13217935,41183272,Entire home/apt,,North Queen Anne,0,,2,1.0,139.0,,47.645216,-122.368806,2016-06-21 14:07:47.051976
12959910,26967583,Private room,,University District,7,4.5,2,1.0,70.0,1.0,47.669191,-122.312869,2016-06-21 14:07:43.364293
12041222,8736485,Private room,,First Hill,7,5.0,2,1.0,99.0,2.0,47.606694,-122.323758,2016-06-21 14:07:39.861483
13417314,76455176,Private room,,University District,0,,1,1.0,25.0,1.0,47.664767,-122.320688,2016-06-21 14:07:30.553471
4951430,25523081,Entire home/apt,,Lower Queen Anne,21,4.5,4,1.0,125.0,2.0,47.623529,-122.35523,2016-06-21 14:07:23.075393
5495802,20361123,Entire home/apt,,Broadway,23,4.5,3,1.0,125.0,,47.618021,-122.3171,2016-06-21 14:07:19.163187
10210625,52463088,Entire home/apt,,Broadway,0,,2,1.0,90.0,2.0,47.624748,-122.320326,2016-06-21 14:06:55.144680
6728419,17034883,Entire home/apt,,Bryant,67,5.0,2,1.0,100.0,1.0,47.672343,-122.283291,2016-06-21 14:06:42.731384
