room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16424902,29171894,Shared room,,Belltown,1,0.0,2,1.0,54.0,,47.615695,-122.342237,2017-01-15 05:36:37.409313
13785072,1243056,Shared room,,University District,0,0.0,4,1.0,200.0,,47.657006,-122.31925,2017-01-15 05:36:31.252796
16617567,109568126,Shared room,,Mount Baker,0,0.0,1,1.0,200.0,,47.572852,-122.291112,2017-01-15 05:36:31.247514
14239982,35208937,Shared room,,Broadway,1,0.0,2,1.0,200.0,,47.614413,-122.32778,2017-01-15 05:36:31.243172
13877143,1243056,Shared room,,Wallingford,0,0.0,4,1.0,180.0,,47.651092,-122.331426,2017-01-15 05:36:30.098224
13868361,1243056,Shared room,,Wallingford,0,0.0,4,1.0,180.0,,47.64973,-122.332522,2017-01-15 05:36:30.096253
13877457,1243056,Shared room,,Wallingford,0,0.0,4,1.0,180.0,,47.65175,-122.332131,2017-01-15 05:36:30.092211
6490091,31668017,Shared room,,Belltown,3,4.5,2,1.0,140.0,,47.615178,-122.351325,2017-01-15 05:36:29.255214
3757858,19196841,Shared room,,Minor,28,5.0,2,1.0,129.0,,47.609777,-122.313,2017-01-15 05:36:29.251166
12623261,45287165,Shared room,,Broadway,9,5.0,1,1.0,140.0,,47.616074,-122.326894,2017-01-15 05:36:29.248804
14639624,9577961,Shared room,,Briarcliff,1,0.0,1,1.0,129.0,,47.650179,-122.412985,2017-01-15 05:36:29.245973
13877694,1243056,Shared room,,Wallingford,0,0.0,2,1.0,90.0,,47.649474,-122.332518,2017-01-15 05:36:26.523709
13785508,1243056,Shared room,,University District,0,0.0,2,1.0,100.0,,47.658844,-122.319661,2017-01-15 05:36:26.518047
13395087,75961250,Shared room,,Roosevelt,0,0.0,3,1.0,99.0,,47.684505,-122.312368,2017-01-15 05:36:26.513998
13785654,1243056,Shared room,,University District,0,0.0,2,1.0,100.0,,47.658629,-122.319563,2017-01-15 05:36:26.510360
13418525,75961250,Shared room,,Roosevelt,0,0.0,2,1.0,99.0,,47.685374,-122.313325,2017-01-15 05:36:26.507871
13878032,1243056,Shared room,,Wallingford,0,0.0,2,1.0,90.0,,47.65,-122.332223,2017-01-15 05:36:26.505574
6391711,26380561,Shared room,,Lower Queen Anne,0,0.0,1,1.0,98.0,,47.627376,-122.347544,2017-01-15 05:36:26.500251
10929753,56428003,Shared room,,Broadway,1,0.0,1,1.0,100.0,,47.619086,-122.322567,2017-01-15 05:36:26.498006
13877900,1243056,Shared room,,Wallingford,0,0.0,2,1.0,90.0,,47.64981,-122.332202,2017-01-15 05:36:26.493671
14921088,34039684,Shared room,,Broadway,1,0.0,2,1.0,79.0,,47.618951,-122.32679,2017-01-15 05:36:25.438203
15133427,93058909,Shared room,,Broadway,2,0.0,2,1.0,80.0,,47.617498,-122.326126,2017-01-15 05:36:25.435867
1520581,1243056,Shared room,,Broadway,12,4.5,1,1.0,65.0,,47.623839,-122.32176,2017-01-15 05:36:24.150626
1520549,1243056,Shared room,,Broadway,7,4.5,1,1.0,65.0,,47.625063,-122.319053,2017-01-15 05:36:24.148494
4318709,22422326,Shared room,,Broadway,14,4.5,2,1.0,60.0,,47.624163,-122.324629,2017-01-15 05:36:24.144952
3906733,11525212,Shared room,,Central Business District,24,4.5,1,1.0,75.0,,47.606451,-122.338936,2017-01-15 05:36:24.139744
13100812,72787921,Shared room,,Bitter Lake,0,0.0,1,1.0,75.0,,47.733923,-122.349372,2017-01-15 05:36:24.135452
8073395,18696270,Shared room,,Broadway,12,5.0,2,1.0,67.0,,47.615326,-122.315958,2017-01-15 05:36:24.130583
14591806,6787160,Shared room,,Crown Hill,1,0.0,2,1.0,79.0,,47.702975,-122.369728,2017-01-15 05:36:24.127772
9316009,21420064,Shared room,,Roosevelt,0,0.0,1,1.0,76.0,,47.675759,-122.319121,2017-01-15 05:36:24.124747
14607717,55963544,Shared room,,Fremont,1,0.0,1,1.0,79.0,,47.663853,-122.353993,2017-01-15 05:36:24.118818
11673305,32723488,Shared room,,Minor,4,4.5,2,1.0,62.0,,47.613836,-122.310815,2017-01-15 05:36:24.114971
15258027,81505591,Shared room,,Lower Queen Anne,0,0.0,1,1.0,80.0,,47.623574,-122.357536,2017-01-15 05:36:24.112826
14694408,28481366,Shared room,,Lower Queen Anne,7,4.5,2,1.0,60.0,,47.624083,-122.364602,2017-01-15 05:36:24.109256
15182022,31751507,Shared room,,Central Business District,0,0.0,2,1.0,62.0,,47.60959,-122.339185,2017-01-15 05:36:24.105994
14125763,33081332,Shared room,,Pike-Market,0,0.0,2,1.0,60.0,,47.61135,-122.342463,2017-01-15 05:36:24.101041
14961021,47267675,Shared room,,Broadway,1,0.0,2,1.0,60.0,,47.617782,-122.327752,2017-01-15 05:36:22.829183
10905695,1243056,Shared room,,University District,1,0.0,1,1.0,50.0,,47.657169,-122.319141,2017-01-15 05:36:22.826077
10905619,1243056,Shared room,,University District,1,0.0,1,1.0,50.0,,47.657936,-122.318848,2017-01-15 05:36:22.823944
7985714,1243056,Shared room,,Wallingford,4,5.0,1,1.0,45.0,,47.650024,-122.332803,2017-01-15 05:36:22.821452
2986056,1243056,Shared room,,Wallingford,5,5.0,1,1.0,45.0,,47.650994,-122.332345,2017-01-15 05:36:22.818808
