room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8155580,1243056,Shared room,,University District,3,5.0,1,1.0,48.0,,47.658249,-122.317639,2017-02-17 07:28:58.515864
14917333,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.619095,-122.324279,2017-02-17 07:28:58.513177
8156860,1243056,Shared room,,University District,4,4.5,1,1.0,45.0,,47.656971,-122.318918,2017-02-17 07:28:58.509384
13796851,1243056,Shared room,,University District,0,0.0,1,1.0,45.0,,47.658868,-122.317429,2017-02-17 07:28:58.507315
14918360,1243056,Shared room,,Broadway,0,0.0,1,1.0,60.0,,47.617727,-122.324475,2017-02-17 07:28:58.505149
3888924,1243056,Shared room,,Wallingford,5,4.5,1,1.0,45.0,,47.651276,-122.332797,2017-02-17 07:28:58.503165
15832562,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.61816,-122.323225,2017-02-17 07:28:58.501021
15832380,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.617288,-122.324873,2017-02-17 07:28:58.498260
15831185,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.61673,-122.322812,2017-02-17 07:28:56.798135
14917736,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.617633,-122.325016,2017-02-17 07:28:56.796047
3732076,1243056,Shared room,,Wallingford,10,4.5,1,1.0,45.0,,47.649898,-122.331256,2017-02-17 07:28:56.793807
8156764,1243056,Shared room,,University District,4,5.0,1,1.0,45.0,,47.657314,-122.31976,2017-02-17 07:28:56.791584
3424242,1243056,Shared room,,Wallingford,9,5.0,1,1.0,45.0,,47.650973,-122.330884,2017-02-17 07:28:56.788766
10905350,1243056,Shared room,,University District,3,4.5,1,1.0,48.0,,47.656557,-122.319544,2017-02-17 07:28:56.785918
3888986,1243056,Shared room,,Wallingford,1,0.0,1,1.0,45.0,,47.651056,-122.330986,2017-02-17 07:28:56.783629
14918206,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.617528,-122.324212,2017-02-17 07:28:56.781454
13796800,1243056,Shared room,,University District,0,0.0,1,1.0,45.0,,47.657925,-122.319458,2017-02-17 07:28:56.779006
13796733,1243056,Shared room,,University District,0,0.0,1,1.0,45.0,,47.657167,-122.319535,2017-02-17 07:28:56.773998
2986056,1243056,Shared room,,Wallingford,5,5.0,1,1.0,45.0,,47.650994,-122.332345,2017-02-17 07:28:56.771171
15831406,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.61821,-122.325023,2017-02-17 07:28:56.768862
13357567,2848435,Shared room,,Fremont,23,5.0,2,1.0,45.0,,47.653888,-122.346349,2017-02-17 07:28:56.765312
10906361,1243056,Shared room,,University District,4,4.5,1,1.0,50.0,,47.658542,-122.318009,2017-02-17 07:28:56.762859
15785257,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.617151,-122.323732,2017-02-17 07:28:56.760319
9255275,1243056,Shared room,,Wallingford,3,5.0,1,1.0,45.0,,47.651391,-122.332348,2017-02-17 07:28:56.757702
15831717,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.618348,-122.323597,2017-02-17 07:28:56.755513
15785481,1243056,Shared room,,Broadway,0,0.0,1,1.0,49.0,,47.618903,-122.322983,2017-02-17 07:28:56.753080
3732094,1243056,Shared room,,Wallingford,6,4.5,1,1.0,45.0,,47.65085,-122.332911,2017-02-17 07:28:55.736396
3889280,1243056,Shared room,,Wallingford,3,5.0,1,1.0,45.0,,47.649961,-122.332702,2017-02-17 07:28:55.733467
15832286,1243056,Shared room,,Broadway,1,0.0,1,1.0,49.0,,47.616994,-122.324356,2017-02-17 07:28:55.731171
